geoid10,POP10,long,lat
170311402001003,162,-87.71013,41.97299
170311402003016,141,-87.71675,41.9695
170310308001008,63,-87.6653,41.98307
170311506001001,22,-87.76852,41.95292
170311506001004,57,-87.76852,41.95245
170310317004007,132,-87.66531,41.96259
170310601003003,85,-87.66805,41.95888
170311203004015,15,-87.74526,41.98895
170311204001016,27,-87.75458,41.97865
170311203003032,20,-87.74223,41.98354
170311203003020,5,-87.73996,41.98482
170311203003027,34,-87.73994,41.98381
170311203003019,21,-87.73903,41.98575
170311203004021,27,-87.74106,41.9888
170311203004023,39,-87.73985,41.98882
170311303002008,42,-87.71852,41.98908
170311303003016,138,-87.71171,41.98577
170311303003019,146,-87.71165,41.98417
170310208023016,150,-87.69869,41.99645
170310208024003,13,-87.69413,41.99742
170310208023005,152,-87.69686,41.99648
170310209011001,0,-87.68563,41.99759
170310303002009,75,-87.67297,41.99224
170310207011023,4,-87.70511,41.98643
170310207012001,39,-87.70199,41.98577
170310207012000,5,-87.70216,41.98699
170310208012000,15,-87.69515,41.99023
170310208013010,61,-87.69583,41.98454
170310207012014,94,-87.69949,41.98425
170310208013008,104,-87.69464,41.98428
170310208011004,116,-87.69226,41.98588
170310208011011,90,-87.69221,41.98429
170310302004008,98,-87.66883,41.99709
170310303001017,102,-87.67156,41.99503
170310209021026,53,-87.67745,41.99133
170310303002014,102,-87.67407,41.99198
170310304001014,29,-87.67107,41.98814
170310304001018,52,-87.67228,41.98697
170310304002010,95,-87.67178,41.98529
170310302003001,86,-87.66892,41.99422
170310302003008,57,-87.66644,41.99243
170310302003013,38,-87.66884,41.99149
170310305002001,9,-87.6685,41.9906
170310305002003,0,-87.66835,41.98922
170311007001019,47,-87.78944,41.97292
170311007003006,38,-87.79547,41.97446
170310306031004,0,-87.65958,41.98479
170310305001012,68,-87.6633,41.98833
170310305003000,65,-87.66181,41.98759
170310302002008,14,-87.66068,41.99228
170310302002011,128,-87.6631,41.99157
170310302002012,5,-87.66063,41.99136
170310302002002,76,-87.66408,41.99427
170310302002005,115,-87.66314,41.99337
170310301041004,264,-87.65738,41.99731
170310301041008,0,-87.65954,41.99731
170310302001010,130,-87.66203,41.99568
170310302001008,53,-87.66323,41.99566
170311006004059,58,-87.80167,41.97977
170311006004054,25,-87.79674,41.97976
170311006003002,47,-87.80102,41.97849
170311006003027,18,-87.79951,41.97656
170311006001017,27,-87.79051,41.98156
170311006002023,37,-87.7936,41.97663
170311007001002,27,-87.78969,41.97541
170311103003010,14,-87.78214,41.97537
170311502002005,18,-87.75317,41.96774
170311105013029,50,-87.75646,41.97318
170311105013028,67,-87.75894,41.97316
170311101001031,1,-87.76215,41.98129
170311102001012,3,-87.77222,41.98016
170311105015010,0,-87.75897,41.97941
170311105015012,40,-87.75808,41.97779
170311204002006,10,-87.75403,41.9776
170311404002002,64,-87.73468,41.97455
170311404004000,61,-87.73842,41.97452
170311404005000,35,-87.74128,41.97516
170311104003009,12,-87.77665,41.97355
170311104003014,49,-87.77519,41.97259
170311104003006,26,-87.77489,41.97333
170310403001014,47,-87.70056,41.97924
170310402023003,94,-87.69758,41.98108
170310402024008,7,-87.6897,41.98204
170311401002005,152,-87.70761,41.96961
170311401001003,231,-87.70518,41.9712
170310403003014,7,-87.69967,41.97093
170311403022014,208,-87.71986,41.97107
170311403021004,45,-87.72779,41.97142
170311403011005,126,-87.72165,41.96945
170311204003012,31,-87.74819,41.97212
170311404004016,143,-87.73974,41.9685
170311404003015,103,-87.73762,41.96928
170311404002015,106,-87.7333,41.96932
170311403023001,80,-87.72519,41.97533
170311403022002,90,-87.72114,41.97284
170311403022004,41,-87.7199,41.97285
170318318004008,98,-87.71416,41.97542
170311403011000,157,-87.71858,41.96948
170310402012015,130,-87.695,41.97349
170310402012009,139,-87.69462,41.97462
170310402011006,9,-87.68943,41.97451
170310407003003,95,-87.6947,41.96743
170310407002004,85,-87.69161,41.96744
170310407003002,108,-87.69404,41.96742
170310310003009,191,-87.67068,41.97042
170310318001007,75,-87.67296,41.96792
170310404013006,47,-87.68637,41.97447
170310404013011,73,-87.68571,41.97332
170311503007008,33,-87.7653,41.9669
170310310003002,104,-87.67312,41.97293
170310310003000,0,-87.67151,41.97294
170310310002015,38,-87.6707,41.97216
170310310001008,166,-87.67198,41.97454
170310404022000,134,-87.67824,41.97538
170310309004008,53,-87.67236,41.9766
170310309003019,61,-87.67091,41.97821
170310401003007,72,-87.68313,41.97802
170310401001032,140,-87.6798,41.9783
170310401001020,236,-87.68105,41.97942
170310401001030,41,-87.67722,41.97812
170310313001007,723,-87.65173,41.97392
170310307033005,171,-87.65684,41.97911
170310307062003,349,-87.65689,41.98093
170310308002004,42,-87.66277,41.98084
170310307011004,148,-87.65896,41.98277
170311505021007,29,-87.78495,41.96001
170311505021014,16,-87.78612,41.9568
170311505013024,39,-87.78104,41.96142
170311505021010,56,-87.78252,41.9605
170311504014012,55,-87.77368,41.96155
170311504012018,70,-87.77064,41.9616
170311504023011,47,-87.77483,41.95923
170311504023015,59,-87.77241,41.95928
170311504023018,37,-87.76874,41.95933
170311504021000,59,-87.7674,41.95592
170311505023009,2,-87.78629,41.95362
170311504022009,62,-87.77589,41.95422
170311505022014,115,-87.77747,41.95425
170311504022011,61,-87.77466,41.95423
170311506004001,43,-87.77555,41.95282
170311503001007,19,-87.76179,41.96626
170311503005006,47,-87.76565,41.95845
170311503003005,58,-87.76102,41.9585
170311503004008,51,-87.76061,41.95531
170311502003012,68,-87.75627,41.95448
170311503004000,62,-87.75851,41.95671
170311502005006,119,-87.75608,41.95856
170311502001006,35,-87.75607,41.95765
170311508005000,51,-87.75347,41.9531
170311508001005,87,-87.74888,41.95222
170311503006015,35,-87.76353,41.9603
170311503005003,56,-87.76564,41.9589
170311502003015,36,-87.7553,41.95357
170311602004018,137,-87.74028,41.95558
170311601001003,43,-87.74106,41.96718
170311602002009,72,-87.73608,41.9636
170311405002004,101,-87.73444,41.96637
170311405001014,66,-87.73323,41.9674
170311405001004,35,-87.73237,41.96798
170311405003012,63,-87.72876,41.96192
170311406024004,141,-87.72173,41.96171
170311603003007,166,-87.73134,41.95635
170311604002025,1,-87.72132,41.95439
170311604002023,2,-87.72184,41.95465
170311604002012,31,-87.7249,41.95486
170311604002011,34,-87.72551,41.95484
170311604002014,31,-87.72434,41.95614
170310319002010,131,-87.67005,41.96182
170310319002000,107,-87.66656,41.96248
170311610002016,43,-87.72897,41.94794
170311611002013,31,-87.73421,41.94903
170312004012005,139,-87.73678,41.92162
170312004012003,127,-87.73556,41.92163
170312003002015,106,-87.73316,41.92324
170312003001004,77,-87.73107,41.92419
170311908002011,88,-87.74797,41.92676
170311908002010,0,-87.74672,41.92654
170311911005015,144,-87.75514,41.92138
170312104002006,40,-87.72735,41.93408
170312207022002,0,-87.72725,41.93132
170312207023005,101,-87.72356,41.92938
170312105021005,108,-87.72242,41.93299
170312004021014,50,-87.73208,41.91733
170312004012015,58,-87.73516,41.91912
170312203002010,56,-87.69593,41.92601
170311604001029,90,-87.71817,41.95495
170311605023002,134,-87.71753,41.95494
170311605023009,107,-87.71323,41.95499
170311605022015,0,-87.70863,41.95416
170311605022013,36,-87.70896,41.95485
170311605021002,147,-87.71453,41.95657
170310406002010,59,-87.68151,41.96529
170310319001002,117,-87.66816,41.96434
170312207011001,119,-87.72041,41.92706
170312206012008,73,-87.71429,41.9258
170312106012002,103,-87.70906,41.9366
170311508004007,112,-87.75334,41.94901
170311508003013,77,-87.75573,41.94671
170311508002009,9,-87.7475,41.94932
170311508002011,86,-87.74875,41.94862
170311508003002,79,-87.75089,41.94768
170311510021002,70,-87.75065,41.9422
170312004022004,74,-87.72972,41.92056
170312004022011,167,-87.72937,41.91964
170318324001014,112,-87.69349,41.91638
170318324001009,112,-87.69565,41.91659
170312222002002,36,-87.68606,41.91719
170312222001017,0,-87.68368,41.91629
170311408002004,17,-87.69872,41.96457
170310505001008,98,-87.68505,41.95134
170310505005000,84,-87.685,41.94951
170310502001003,47,-87.68684,41.9611
170310502001010,29,-87.68531,41.96045
170310502001005,57,-87.68836,41.96041
170310406001002,54,-87.6816,41.96803
170312209022010,56,-87.71849,41.92342
170311604001004,55,-87.71831,41.95993
170311605012017,53,-87.71603,41.95851
170311407024007,188,-87.71592,41.96225
170311407021002,193,-87.70862,41.96384
170311407021007,153,-87.71047,41.96361
170311407022003,120,-87.71167,41.96359
170311407012002,19,-87.7164,41.96813
170312001003005,74,-87.74132,41.93639
170312001003011,217,-87.74123,41.93411
170312001003000,0,-87.73889,41.93875
170312205003009,74,-87.70525,41.93092
170312225001004,73,-87.69957,41.91656
170310319001004,184,-87.66971,41.96432
170310319002002,117,-87.66812,41.96252
170310601001002,57,-87.66639,41.96093
170310502001016,43,-87.68436,41.95932
170310502002029,88,-87.68275,41.95752
170310632003009,53,-87.64068,41.93941
170310632003008,14,-87.64114,41.93937
170310603001004,91,-87.67324,41.95399
170310603001010,47,-87.67292,41.9533
170310603001011,38,-87.67351,41.9533
170310603001002,54,-87.67085,41.954
170310502002037,39,-87.68005,41.95552
170310501002013,87,-87.67728,41.95578
170310506001007,35,-87.67699,41.95347
170311606021004,68,-87.70227,41.95511
170311606021008,91,-87.70469,41.95509
170311606021005,72,-87.70287,41.9551
170311606021002,113,-87.70102,41.95487
170310602001009,22,-87.67114,41.95906
170310506001010,43,-87.67671,41.9526
170310506001014,61,-87.67623,41.95103
170310317001008,114,-87.66636,41.96801
170310315013000,0,-87.6506,41.96689
170310315011000,66,-87.65358,41.96708
170310315021007,435,-87.65355,41.96247
170310315021004,71,-87.65094,41.96235
170318321003005,163,-87.65288,41.95339
170310633031002,428,-87.63759,41.93618
170311703005025,58,-87.80612,41.94619
170311703005024,66,-87.80551,41.9462
170311913013001,27,-87.78234,41.92156
170311906011013,72,-87.78352,41.92989
170311906011006,20,-87.78536,41.93008
170311904012025,79,-87.77933,41.9322
170311906011015,86,-87.78171,41.92992
170311710005012,38,-87.80235,41.94331
170311710006008,58,-87.80474,41.94257
170311710005018,28,-87.7985,41.93927
170311710005003,49,-87.79981,41.94086
170311710005017,28,-87.79857,41.94086
170311710003003,52,-87.79488,41.94091
170311710004010,48,-87.79618,41.94273
170311710001007,48,-87.79114,41.94485
170311710001015,87,-87.78778,41.9429
170311710001000,71,-87.78663,41.94474
170311702002021,53,-87.78474,41.94636
170311710003016,41,-87.79361,41.93933
170311801001011,35,-87.79475,41.93704
170318315001028,59,-87.78603,41.93191
170318315001027,58,-87.78607,41.93373
170311711003011,33,-87.78463,41.94179
170311711003014,40,-87.78456,41.94085
170311711003016,68,-87.78456,41.9404
170312505005012,47,-87.79641,41.91887
170318316004007,31,-87.79481,41.92177
170318316004006,69,-87.7934,41.92179
170311906012002,102,-87.77981,41.92833
170311906021001,19,-87.77535,41.93092
170311906013007,87,-87.77557,41.92863
170311906023014,143,-87.77246,41.92661
170311906021010,94,-87.77367,41.9266
170311906013013,102,-87.77734,41.92656
170311910001002,3,-87.74323,41.92402
170311910001006,103,-87.74416,41.92311
170312209022015,83,-87.71849,41.92205
170312211003006,34,-87.71317,41.9226
170312109001046,120,-87.69618,41.93483
170318322002012,49,-87.68137,41.92015
170310625001008,134,-87.67023,41.94111
170311906023000,10,-87.7717,41.93097
170311906023003,84,-87.77136,41.93005
170311906022001,3,-87.76808,41.93103
170318317001054,113,-87.74554,41.94683
170311612001013,76,-87.73993,41.94349
170318312002008,19,-87.73901,41.91631
170310621001001,230,-87.65158,41.94381
170310621003013,32,-87.65048,41.94156
170311906022000,0,-87.76667,41.93051
170311906022023,74,-87.76883,41.92668
170311906022019,0,-87.76641,41.92672
170311907021005,9,-87.76548,41.9274
170311907021009,114,-87.76392,41.92652
170311907023010,164,-87.76389,41.92516
170311906022030,74,-87.76816,41.92511
170311913012011,186,-87.78012,41.91899
170311913022031,29,-87.76728,41.91771
170311913021013,101,-87.77227,41.92124
170311913021011,166,-87.77105,41.92113
170311913021014,93,-87.77289,41.92129
170311913021017,103,-87.77471,41.92144
170311913011020,29,-87.77776,41.92168
170311913021002,66,-87.77386,41.92362
170311913022010,99,-87.76989,41.92277
170311507002007,102,-87.75801,41.9475
170311610001006,109,-87.73283,41.95269
170311610002003,63,-87.73113,41.94907
170311610002000,22,-87.7278,41.94957
170312003001009,85,-87.73069,41.92326
170312004021003,173,-87.72811,41.91828
170311510021006,121,-87.75064,41.94129
170311510024009,52,-87.74721,41.93928
170312107003015,99,-87.70658,41.93478
170312107002002,66,-87.70162,41.9332
170312204001006,55,-87.69817,41.92895
170310711002001,46,-87.65293,41.92335
170311908004008,112,-87.75472,41.92712
170311908003008,140,-87.75248,41.92489
170311908003002,112,-87.75006,41.92582
170311912002015,66,-87.75691,41.91811
170311911006004,77,-87.75564,41.91801
170318317001040,60,-87.74365,41.94959
170311612001004,78,-87.7363,41.94512
170311612001002,48,-87.73503,41.94498
170311613002006,2,-87.72756,41.94254
170311612002007,48,-87.73776,41.94235
170311612002018,126,-87.7386,41.94007
170311613003013,47,-87.73118,41.93973
170311613003002,0,-87.73308,41.94129
170312104001009,54,-87.72998,41.93746
170311612002003,47,-87.73493,41.94126
170311909001019,57,-87.74522,41.92794
170311909001021,68,-87.74519,41.92702
170311909001034,15,-87.7455,41.92454
170312001002004,77,-87.73617,41.93625
170312001001006,73,-87.73436,41.9347
170312002004013,142,-87.73793,41.92814
170312002003011,82,-87.73782,41.92513
170312211003002,37,-87.71321,41.92396
170312211001012,76,-87.71168,41.92374
170312004012021,77,-87.73514,41.91821
170312004011002,99,-87.73795,41.91977
170311910002022,38,-87.74399,41.91763
170311910002023,55,-87.74491,41.91764
170312227002003,46,-87.7123,41.91642
170312211003015,49,-87.71226,41.91985
170312207011002,116,-87.72104,41.92706
170312207011003,132,-87.72165,41.92705
170318312003001,29,-87.7284,41.91691
170312209013010,126,-87.72202,41.91837
170312209011006,118,-87.7205,41.91885
170312206011006,10,-87.71145,41.92492
170312205003003,0,-87.70711,41.93182
170312206025009,89,-87.71349,41.93037
170312206024018,27,-87.71431,41.929
170312206024004,107,-87.71191,41.92947
170312206025003,68,-87.71536,41.93171
170312206025013,99,-87.71502,41.93079
170312206025004,30,-87.71656,41.93168
170312207024000,107,-87.71781,41.93168
170312206024008,64,-87.71498,41.92942
170312207024004,95,-87.71744,41.9294
170312106021013,75,-87.71048,41.93222
170312106021001,217,-87.70902,41.93478
170312105023001,186,-87.72491,41.93454
170312105023003,139,-87.72615,41.93453
170312105011002,26,-87.72014,41.93893
170318311004019,145,-87.71955,41.94033
170312105012000,93,-87.72131,41.93895
170312105012005,101,-87.72566,41.9381
170318311004010,141,-87.72389,41.94186
170318311004022,109,-87.71774,41.94036
170318311004003,59,-87.71966,41.94254
170318311004006,93,-87.72147,41.94191
170318311003017,69,-87.72272,41.9437
170312101002008,47,-87.70671,41.94062
170318311003000,96,-87.72374,41.9462
170311609002016,18,-87.72469,41.94752
170311609002024,21,-87.72416,41.95123
170311608003002,114,-87.71431,41.94928
170311608004010,77,-87.71582,41.95096
170311608002011,64,-87.70816,41.94777
170311607004002,101,-87.70574,41.94937
170311607003023,87,-87.70354,41.94686
170311607003011,69,-87.70327,41.94778
170311607003021,47,-87.69986,41.94689
170318309002018,57,-87.6898,41.92605
170318310002014,21,-87.67702,41.9162
170318323001068,48,-87.67491,41.91872
170312213002015,16,-87.69931,41.91774
170310509001005,43,-87.68794,41.94561
170310509001006,66,-87.6873,41.9456
170310510001021,44,-87.68688,41.94106
170312109001010,0,-87.6941,41.93875
170312109001009,0,-87.69407,41.93834
170312109001007,0,-87.69367,41.93738
170312109001024,42,-87.69415,41.93612
170312108001004,63,-87.69811,41.93803
170312109001040,22,-87.69561,41.93603
170312108001013,0,-87.6988,41.93503
170312212002000,39,-87.70266,41.92428
170312109002003,90,-87.6925,41.93328
170312203001017,52,-87.69326,41.92902
170312215002003,124,-87.6924,41.92341
170312214001005,157,-87.69324,41.92265
170312215002018,37,-87.68963,41.92288
170312215002017,46,-87.69037,41.92266
170312215001015,13,-87.68846,41.92146
170312215001023,64,-87.6895,41.91934
170312215001027,17,-87.6883,41.91835
170312215001029,0,-87.68856,41.9179
170310713002013,95,-87.6428,41.91918
170312216002024,42,-87.68622,41.92006
170312216002029,67,-87.68623,41.9193
170312216001014,57,-87.68395,41.92247
170312216001018,23,-87.68287,41.92148
170312216001019,110,-87.68342,41.92149
170312222001009,34,-87.68131,41.91711
170318322002028,13,-87.67791,41.91814
170318323001082,83,-87.67117,41.91494
170318309001038,43,-87.68645,41.92549
170310707001016,84,-87.67569,41.93136
170310627003009,41,-87.66736,41.9372
170310627002001,88,-87.66484,41.9345
170310627003015,72,-87.66697,41.93493
170310627002004,58,-87.66694,41.93402
170310705002008,45,-87.66085,41.92635
170310705001002,60,-87.6602,41.93163
170318322001014,29,-87.68127,41.92335
170312216001011,31,-87.68489,41.92378
170312216002001,28,-87.68627,41.92471
170318322001000,5,-87.67848,41.92477
170310707001012,31,-87.67013,41.92899
170310626001024,12,-87.66872,41.93285
170310706001005,139,-87.66742,41.93061
170310706001006,174,-87.66637,41.93085
