,ID.org,city,name,state,year
6415,DI1299,NA,LABOR AND INDUSTRY FOR EDUCATION,NA,NA
6416,RR2261,Brooklyn,BROWNSTONERS OF BEDFORDSTUYVESANT,NA,NA
6417,DI958,New York,NYCHA AMSTERDAM HOUSES TENANT ASSOCIATION,NA,NA
6418,RR4090,Bayside,OUR LADY OF BLESSED SACRAM ENT ROMAN CATHOLIC CHURCH OF Q,NY,2008
6419,A699,Bronx,COMMUNITY ACTION FOR HUMAN SERVICES,NY,2010
6420,RR8626,New York,RF OF CUNY ON BEHALF OF JFK JR INSTITUTE FOR WORKER EDUCATION,NY,2010
6421,DI3505,Arverne,ARVERNE CIVIC ASSOCIATION,NA,NA
6422,RR7003,New York,BALLET AMBASSADORS,NY,2007
6423,DI336,Brooklyn,DIANA H JONES SENIOR CENTER,NA,NA
6424,DI1681,New York,UNITED BLOCK ASSOCIATION BETHUNE SENIOR CENTER,NA,NA
6425,DI3587,New York,MANHATTAN AMATEUR ART AND COLUMBUS MUSIC ASSOCIATION,NA,NA
6426,DI2326,Brooklyn,EMBORA,NA,NA
6427,DI1459,Staten Island,STATEN ISLAND CATHOLIC CHARITIES COMMUNITY SERVICES,NA,NA
6428,Y23,Brooklyn,ASOCIACIONES DOMINICANAS,NA,NA
6429,RR9274,Bronx,MENTORING IN MEDICINE,NA,NA
6430,DI508,Brooklyn,SHORE HILL HOUSING,NA,NA
6431,C4262,Bronx,HOPE OF ISRAEL,NA,NA
6432,RR8563,Staten Island,PLUTO PET LOVERS UNITED TOGETHER AS ONE RESCUE OF,NY,2007
6433,DI4381,NA,SUNNYSIDE CAREGIVERS,NA,NA
6434,DI2108,New York,HARLEM HORIZON ARTS STUDIO HHAS,NA,NA
6435,DI5189,NA,SPRINGFIELD GARDENS MEDICAL CENTER,NA,NA
6436,DI397,Brooklyn,BROOKLYN BOROUGH PRESIDENT,NA,NA
6437,DI1590,New York,CENTRAL PARK EAST I PUBLIC SCHOOL,NA,NA
6438,A2433,New York,PRACTICAL CATS,NY,2000
6439,Y77,New York,COTHOA LUNCHEON CLUB,NA,NA
6440,DI3938,NA,ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY,NA,NA
6441,DI4772,NA,CITY CLERK,NA,NA
6442,DI1233,New York,KENNEDY SENIOR CENTER,NA,NA
6443,DI2714,Whitestone,HOLY CROSS GREEK CHURCH,NA,NA
6444,DI5292,Brooklyn,BORO PARK Y,NA,NA
6445,DI1236,New York,ABUNDANT WATERS,NA,NA
6446,DI5043,NA,KRAKUS LUNCHEON CLUB SENIOR CENTER,NA,NA
6447,DI579,NA,JAMES MONROE,NA,NA
6448,RR8247,New York,KNOWLEDGE PROJECT,NA,NA
6449,DI3523,Brooklyn,ACORN COMMUNITY HIGH SCHOOL,NA,NA
6450,DI621,Brooklyn,LOUIS ARMSTRONG HOUSES RESIDENT ASSOCIATION,NA,NA
6451,DI1397,New York,PARENT TEACHER ASSOCIATION OF MIDDLE SCHOOL 54,NA,NA
6452,DI4257,NA,DOHMH PURCHASE OF TEST KITS,NA,NA
6453,DI2182,New York,TAG TREATMENT ACTION GROUP,NA,NA
6454,A1975,New York,NDRI USA INCORPORATED,NY,2008
6455,RR3640,New York,NYS ALLIANCE FOR DOMESTICINT ERNATIONAL EDUCATIONAL PROGRAM,NY,2004
6456,C4071,Brooklyn,CROWN HEIGHTS PRESERVATION COMMITTEE,NA,NA
6457,Y271,New York,WEST HARLEM CLUSTER OF CHURCHES BETHUNE SENIOR CENTER,NA,NA
6458,DI5199,NA,ROOSEVELT ISLAND BEACON,NA,NA
6459,A704,Jamaica,COMMUNITY BAPTIST CHURCH,NY,2009
6460,RR8208,Jamaica,JAMAICA HILL COMMUNITY ASSOCIATION,NA,NA
6461,A566,New York,CHAMBER MUSIC AMERICA,NA,NA
6462,177,New York,GIRLS INCOPORATED OF NY,NY,2010
6463,A2148,New York,NEW YORKERS AGAINST GUN VIOLENCE EDUCATION FUND,NY,2002
6464,RR7593,New York,A LITTLE HOPE,NY,2005
6465,A2295,Brooklyn,OCEANHILL BROWNSVILLE TENANTS ASSOCIATION,NY,2002
6466,A1291,New York,HANDS ON SIGN INTERPRETED PERF,NY,2000
6467,DI5040,NA,MAYOR DINKINS ARCHIVE,NA,NA
6468,DI4719,NA,GROUNDSWELL PROJECTKING OF GLORY TABERNACLE,NA,NA
6469,DI3113,Brooklyn,BAIS MEDRASH MARPETH CONDUIT MIDWOOD DEVELOPMENT,NA,NA
6470,DI1749,New York,SAFARI EAST CULTURE PRESENTATIONS,NA,NA
6471,N177,Rockaway Beach,ROCKAWAY MUSIC AND ARTS COUNCIL,NA,NA
6472,DI944,New York,PUBLIC SCHOOL 33M,NA,NA
6473,84,Bronx,RESEARCH FOUNDATION OF CUNY EUGENIO MARIA DE HOSTOS CC,NY,2007
6474,DI1637,New York,LOWER EAST SIDE II INFILL HOUSES RESIDENT ASSOCIATION,NA,NA
6475,Y413,Staten Island,TEMPLE BETH EL OF,NY,2005
6476,DI2866,Brooklyn,TIFERES ACADEMY,NA,NA
6477,DI3326,Staten Island,YMCA,NA,NA
6478,DI5226,NA,MS 321 MINERVA,NA,NA
6479,DI4042,NA,HUDSON GUILD ADULT SERVICES,NA,NA
6480,RR3957,Bronx,JEWISH HOME AND HOSPITAL BRONX DIV HARRYANDJEANETTE WEINBERG CAMPUS,NY,2010
6481,A1974,New York,NATIONAL DANCE INSTITUTE,NA,NA
6482,A1817,Richmond Hill,METROPOLITAN RUSSIANAMERICAN PARENTS ASSOCIATION,NA,NA
6483,RR2944,Jackson Heights,ELMJACK LITTLE LEAGUE,NA,NA
6484,DI4746,NA,MT SINAI UNITED JAFASI,NA,NA
6485,DI1377,New York,GEN CHAUNCEY HOOPER TOWERS,NA,NA
6486,RR7424,Brooklyn,RYKEN EDUCATIONAL CENTER,NY,2009
6487,RR7049,Staten Island,BRUNO LANE HOMEOWNERS,NY,2002
6488,RR7134,Brooklyn,EAST MIDWOOD HEBREW DAY SCHOOL,NY,2009
6489,DI1305,Brooklyn,IGLESIA METODISTA 4TH AVENUE,NA,NA
6490,DI320,Staten Island,AMERICAN HELLENIC EDUCATION PROGRESSIVE ASSOCIATION AHEPA CHAPTER 349 FUND,NA,NA
6491,146,Brooklyn,ALONZO A DAUGHTRY MEMOR,NY,2008
6492,C4075,Fresh Meadows,EARLY EDUC CENTER OF CHURCH,NY,1999
6493,RR4703,kew gardens hills,KEW GARDENS HILLS CIVIC ASSOCIATION,NA,NA
6494,RR8556,Staten Island,PETER NOON PS 8R SUMMER BASKETBALL LEAGUE,NA,NA
6495,RR8899,Brooklyn,UTA OF BORO PARK,NY,2010
6496,DI3209,New York,MS 260 CLINTON,NA,NA
6497,RR6955,Bronx,140TH STREET BLOCK,NY,2003
6498,RR2405,New York,MANHATTAN CHAMBER OF COMMERCE FOUNDATION,NA,NA
6499,A1154,Staten Island,FRIENDS OF CLAY PIT POND PARK,NA,NA
6500,A2061,New York,NY CITIWORKS HARLEM RENAISSANCE ROAD RACE,NA,NA
6501,DI4747,NA,NEW CONERSTONE CHURCH,NA,NA
6502,DI4664,NA,PRIMARY CARE INITIATIVE,NA,NA
6503,RR7322,New York,MSGR ROBERT FOX MEMORIAL,NY,2006
6504,A912,New York,DOVA,NY,2010
6505,106,New York,READING EXCELLENCE AND DISCOVERY READ FOUNDATION,NA,NA
6506,A2107,New York,NY NEW MEDIA ASSOCIATION,NY,2000
6507,DI1194,New York,DISASTER CHAPLAINCY SERVICES,NA,NA
6508,DI4612,NA,QUEENS EDUCATIONAL OPPORTUNITY CENTER SUNY,NA,NA
6509,DI2192,Ridgewood,NYPD EXPLORERS,NA,NA
6510,A2178,New York,NORTH GENERAL HOSPITAL,NA,NA
6511,100,Bronx,FORDHAM BEDFORD CHILDRENS,NY,2005
6512,A1746,New York,MADISON SQUARE BOYS AND GIRLS,NA,NA
6513,DI2056,Brooklyn,MESORAH PUBLICATIONS MERORAH HERITAGE FOUNDATION,NA,NA
6514,RR2376,New York,HUMAN SERVICES COUNCIL OF NY,NA,NA
6515,DI5071,NA,MS 101X PO EDWARD R BYRNE,NA,NA
6516,RR7787,Staten Island,CHABAD LUBAVITCH OF STATEN ISLAND,NA,NA
6517,A2936,NA,STATEN ISLAND BOTANICAL GARDEN,NA,NA
6518,RR2603,Bronx,BRONX DEFENDERS CIVIL ACTION PRACTICE,NY,2009
6519,A1244.1,Jamaica,JAMAICA CENTER HOLDING IN,NY,2000
6520,A407,Bronx,BRONX RIVER ART CENTER,NA,NA
6521,DI940,New York,GEORGE AND EVA NELL BARBEE FAMILY HEALTH CENTER,NA,NA
6522,C799,Brooklyn,UNITED COMMUNITY CENTER,NA,NA
6523,A3352,Bronx,VILLA MARIA ACADEMY,NY,2009
6524,DI65,Brooklyn,LAFAYETTE GARDENS TENANTS ASSOCIATION,NA,NA
6525,RR8228,New York,KATERI RESIDENCE,NA,NA
6526,DI2031,Long Island City,GRANDPARENTS EMPOWERMENT MOVEMENT,NA,NA
6527,RR2473,Staten Island,RESEARCH FOUNDATION OF CITY UNIVERSITY OF NY,NA,NA
6528,A461,Brooklyn,BROOKLYN HAITIAN RALPH,NY,2000
6529,DI614,New York,FOY HIVAIDS MINISTRY,NA,NA
6530,C4080,Bronx,ELEANOR JAMES PRE SCHOOL,NY,1999
6531,RR2292,New York,COMUNILIFE,NA,NA
6532,RR8984,Bronx,ACADEMIC LEADERSHIP CHARTER SCHOOL,NY,2009
6533,Y497,Staten Island,COMMUNITY AGENCY FOR SENIOR CITIZENS,NA,NA
6534,A1427,Astoria,ICYP YOUTH PROGRAM OF ASTORIA,NA,NA
6535,DI4055,NA,CONCERNED CITIZENS OF QUEENS,NA,NA
6536,RR9370,Woodside,RC CHURCH OF ST TERESA,NY,2004
6537,RR9377,Brooklyn,RESOURCE TRAINING CENTER,NA,NA
6538,DI1580,New York,PUBLIC SCHOOL 333M,NA,NA
6539,DI2401,Ozone Park,KNIGHTS OF COLUMBUSFR JOSEPH NOSSEIR COUNCIL 1267,NA,NA
6540,N141,Brooklyn,NORTH BROOKLYN YC,NA,NA
6541,RR9383,Hollis,ROMAN CATHOLIC CHURCH OF ST GERARD MAJELLA,NY,2010
6542,RR7530,Brooklyn,YESHIVA DERECH HATORAH,NA,NA
6543,DI4771,NA,JOVE PEST CONTROL,NA,NA
6544,DI2038,New York,OPERATION FIGHTBACK,NA,NA
6545,A2760,Brooklyn,SCIENCE SKILLS CENTER,NY,1997
6546,DI4826,NA,SCHOOL OF DIPLOMACY,NA,NA
6547,DI51,Staten Island,INTERMEDIATE SCHOOL 75R,NA,NA
6548,RR2732,Bronx,LATINOS MAKING A DIFFERENCE,NA,NA
6549,RR7220,Bronx,HUB THIRD AVENUE MERCHANTS DMA,NA,NA
6550,A1960,New York,NATIONAL BLACK LEADERSHIP COMMISSION ON AIDS,NA,NA
6551,C976,Bronx,YOUTH ACTIVITIES COMMITTEE GLORIA WISE,NA,NA
6552,DI1630,New York,CUNY BARUCH SCHOOL OF PUBLIC AFFAIRS,NA,NA
6553,A683,College Point,COLLEGE POINT BOARD OF TRADE,NY,2009
6554,DI3880,New York,GOTHAM CENTER,NA,NA
6555,C125,Brooklyn,BROOKLYN COMMUNITY AND HOUSING SERVICES,NA,NA
6556,N472,Brooklyn,WARTBURG LUTHERAN HOME,NY,2005
6557,A1544,Bronx,JEHOVA SHALOM,NY,1999
6558,DI4804,NA,IS 252 ARTHUR S SOMMERS,NA,NA
6559,A2174,Brooklyn,NORTH BROOKLYN COALITION AGAINST FAMILY VIOLENCE,NA,NA
6560,DI2344,Brooklyn,OUTREACH PROJECT,NA,NA
6561,DI4367,NA,EL DIVINO SALVADOR SOCIAL SERVICES,NA,NA
6562,A2176,Bronx,NORTH EAST BRONX CULTURAL COMMITTEE,NY,1996
6563,DI4261,NA,DOMESTIC VIOLENCE HOUSING,NA,NA
6564,DI2875,Maspeth,MICO LDC,NA,NA
6565,DI989,Staten Island,STATEN ISLAND BASEBALL OLDTIMERS ASSOCIATION,NA,NA
6566,RR8997,New York,APPRAISAL INSTITUTE,NY,2006
6567,RR4885,New York,YESHIVA OHR TORAH COMMUNITY,NY,2005
6568,A3209,Bronx,TILDEN TOWERS 1 TA,NY,1998
6569,RR2472,Bronx,RENAISSANCEEMS,NA,NA
6570,DI5304,New York,CATHERINE CHURCH OF ST THOMAS APOSTLE,NA,NA
6571,RR7395,Jamaica,QUEENS COUNTY OVERALL,NY,2003
6572,DI3936,NA,DISCOVERY ROOMS FOR CHILDREN,NA,NA
6573,RR7517,New York,WASHINGTON HEIGHTSINWOOD DEVELOPMENT,NA,NA
6574,DI1853,Brooklyn,AUDREY JOHNSON DAYCARE CENTER,NA,NA
6575,DI3916,NA,HARLEM TABERNACLE CHURCH,NA,NA
6576,DI2756,New York,ROBERT H CLAMPITT FOUNDATION,NA,NA
6577,RR7798,Brooklyn,CHILDREN OF COLOR,NA,NA
6578,DI3582,Staten Island,UTOPIA BASKETBALLSALEM CHURCH,NA,NA
6579,DI4399,NA,CFE,NA,NA
6580,A1503,New York,IRONWORKERS LOCALS 40 AND 361,NY,1997
6581,A547,Brooklyn,CENTRAL BROOKLYN INTERGENERA TIONAL COUNCIL,NY,2001
6582,AA2,Brooklyn,BIG DANCE THEATER,NY,2001
6583,DI4482,NA,MOVE TO IMPROVE FORMERLY SPARKS DOH,NA,NA
6584,RR8509,New York,NY WOMEN IN FILM AND TELEVISION,NA,NA
6585,A1077,Brooklyn,FIRST BAPTIST CHURCH OF CROWN HEIGHTS,NY,2000
6586,A3442,Woodhaven,WOODHAVEN CULTURAL HISTORICAL SOCIETY,NA,NA
6587,Y4,New York,456 WEST 129TH STH,NY,2002
6588,RR9470,New York,VILCEK FOUNDATION,NY,2009
6589,RR2560,New York,ALLIANCE OF GUARDIAN ANGELS,NA,NA
6590,DI4391,NA,CENTRAL HARLEM HIV CARE NETWORK,NA,NA
6591,A1638,New York,LATIN EXPER FANTASTIC THEATER,NY,1998
6592,C4266,Brooklyn,BROOKLYN HGHTS MONTESSORI,NY,2007
6593,DI4417,NA,TEEN RELATIONSHIP ABUSE PREVENTION,NA,NA
6594,RR7768,Brooklyn,CARIBBEAN CULTURAL THEATER,NA,NA
6595,DI4411,NA,ERASMUS FEDERATION,NA,NA
6596,DI1869,Bronx,NATIONAL PUERTO RICAN DAY PARADE SCHOLARSHIP FUND,NA,NA
6597,DI3796,Jamaica,RIVER FUND NY,NA,NA
6598,RR2320,Brooklyn,FAITH HOPE AND CHARITY COMMUNITY SERVICES,NY,2011
6599,DI2113,Brooklyn,LUTHERAN FAMILY HEALTH CENTERS CHEMICAL DEPENDENCY SERVICES,NA,NA
6600,DI3454,Brooklyn,NY HOUSING AUTHORITY BROOKLYN,NA,NA
6601,N154,Bronx,PARKVIEW HOME FOR ADULTS JEFFREY J EDELMAN,NY,1998
6602,RR4509,Rego Park,FOREST HILLS NURSERY AND KGARDEN REGO PARK DAY SCHOOL,NY,2009
6603,105,New York,NY PARENTS OF LESBIANS AND GAY MEN DBA PFLAG NY,NA,NA
6604,RR8561,Bronx,PIUS XII CATHOLIC CHARITIES,NY,2002
6605,C924,Bronx,CHRISTIAN COMMUNITY IN ACTION,NY,2007
6606,A1486,Brooklyn,INTERNATIONAL AFRICAN ARTS FESTIVAL,NA,NA
6607,A921,New York,DRAMA LEAGUE OF NY,NY,2000
6608,DI3504,Brooklyn,CHRISTIAN COMMUNITY CENTER,NA,NA
6609,C638,Brooklyn,PUTNAM CHILD DEVELOMENT,NY,2008
6610,RR7610,New York,AMERICAN COMMITTEE ON ITALIAN MIGRATION,NA,NA
6611,DI3920,NA,HARM REDFUCTION COALITION FOR IDUHASEED MONEY,NA,NA
6612,Y222,New York,ROCKING MAGICIANS SPORTS,NY,2004
6613,DI1366,New York,JEWISH ASSOCIATION FOR SERVICES FOR AGED WEST SIDE SENIOR CENTER,NA,NA
6614,DI1158,Bronx,CLASSICAL BALLET WORKSHOP,NA,NA
6615,RR8443,New York,NYCBOMBSQUAD BASKETBALL CLA SSIC,NY,2010
6616,Y329,Flushing,GREATER FLUSHING COMMUNITY COUNCIL,NA,NA
6617,RR7629,Staten Island,APEX DEVELOPMENT FOUNDATION,NY,2010
6618,DI2408,Jackson Heights,JACKSON HEIGHTS COMMUNITY BEAUTIFICATION PROJECT,NA,NA
6619,RR3961,Bronx,HOUSING OPTIONS AND GERIATRIC ASSOCIATION,NA,NA
6620,A2948,Staten Island,STATEN ISLAND WARRIORS BASKETBALL,NY,2000
6621,DI1145,Brooklyn,BIG EAST BASKETBALL,NA,NA
6622,A2575,Richmond Hill,RAJKUMARI CULTURAL CENTER,NA,NA
6623,DI138,Jamaica,SUTPHIN BOULEVARD LOCAL DEVELOPMENT,NA,NA
6624,RR8712,New York,SOFTWARE AND INFORMATION INDUSTRY ASSOCIATION,NY,2004
6625,DI445,New York,KINGS COURT 139TH STREET BLOCK ASSOCIATION,NA,NA
6626,RR2513,New York,TEACHERS AND WRITERS,NY,2007
6627,N66,New York,HARLEM COMMUNITY DEVELOPMENT,NA,NA
6628,A1849,New York,MOMENTUM AIDS PROJECT,NA,NA
6629,RR3262,Brooklyn,TRIUMPHANT FULL GOSPEL YOUTH,NA,NA
6630,DI160,Bronx,NEIGHBORHOOD CENTER ST BENEDICT MOOR,NA,NA
6631,DI4259,NA,URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,NA,NA
6632,DI1857,Brooklyn,AMERICAN LEGION AMITY POST 791,NA,NA
6633,Y194,New York,NORTH PRESBYTERIAN,NY,2001
6634,A2350,New York,PAN ASIAN REPERTORY THEATER,NA,NA
6635,DI3801,Staten Island,STATEN ISLAND SAINTS GIRLS SOFTBALL ORGANIZATION,NA,NA
6636,Y409,Staten Island,STATEN ISLAND MENTAL HEALTH SOCIETY,NA,NA
6637,N267,Jamaica,YORK COLLEGE PERFORMING ARTS CENTER,NA,NA
6638,RR3726,Brooklyn,BROOKLYN ITALIAN YOUTH SOCCER CLUB,NA,NA
6639,DI731,Brooklyn,PUBLIC SCHOOL 104K INTERMEDIATE SCHOOL 104K PARENT TEACHER ASSOCIATION,NA,NA
6640,A1234,New York,GRAD SCHLFIGURATIVE ARTNYAA,NY,1998
6641,RR2424,New York,NEW HOPE ACADEMY CHARTER SCHOOL,NY,2010
6642,RR7646,New York,ASSOCIATION OF COMMUNITY EMPLOYMENT PROGRAMS FOR HOMELESS,NA,NA
6643,DI3059,New York,RANDY CHARLES LANG POST 398,NA,NA
6644,DI2431,Rego Park,WORKMENS CIRCLE BRANCH 1044,NA,NA
6645,A1340,Bronx,HEBREW HOME FOR AGED AT RIVERDALE,NA,NA
6646,DI4477,NA,LINCLON SENIOR CENTER,NA,NA
6647,A885,New York,DIEU DONNE PAPERMILL,NY,2010
6648,RR2661,Corona,ECUADORIAN CIVIC COMMITTEE OF NY,NA,NA
6649,Y36,New York,BOWERY RESIDENTS COMMITTEE,NA,NA
6650,DI4099,NA,ARBOR EMPLOYMENT AND TRAINING,NA,NA
6651,83,Bronx,HERBERT H LEHMAN COLLEGE,NY,2006
6652,RR6961,Brooklyn,77TH PCT YOUTH COUNCIL,NA,NA
6653,DI1519,Springfield Gardens,ROBERT COUCHE SENIOR CENTER COMMUNITY,NA,NA
6654,C4239,Brooklyn,TRINITY HUMAN SERVICE,NA,NA
6655,RR8589,Jamaica,QUEENS ALUMNI KAPPA ALPHA PSI FOUNDATION,NY,2009
6656,C596,Brooklyn,OUR LADY OF GUADALUPE,NA,NA
6657,RR8825,Staten Island,TODT HILL HOUSES CIVIC ASSOCIA TION,NY,2006
6658,A2595,New York,RENAISSANCE CHINESE OPERA SOC,NY,2001
6659,RR2960,Corona,LATINO INITIATIVE FOR BETTER RESOURCES AND EMPOWERMENT LIBRE,NA,NA
6660,RR7488,Brooklyn,TOP DEVELOPMENT,NA,NA
6661,DI839,BRONX,PELHAM PARKWAY LITTLE LEAGUE,NA,NA
6662,N382,New York,INMOTION,NA,NA
6663,RR7657,New York,BAHAMIAN AMERICAN CULTURAL SOCIETY,NY,2009
6664,A920,New York,DRAMA DEPT,NY,2001
6665,DI1444,Brooklyn,YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER NY BEDFORD STUYVESANT,NA,NA
6666,A1433,Astoria,IMMIGRATION ADVOCACY SERVICES,NA,NA
6667,RR7497,New York,TURTLE BAY MUSIC SCHOOL,NA,NA
6668,RR3490,New York,RESEARCH FOUNDATION OF CUNY BOROUGH OF MANHATTAN COLLEGE,NY,2009
6669,DI5138,NA,PS 68BRONX,NA,NA
6670,RR8213,New York,JAN HUS PRESBYTERIAN CHURCH,NA,NA
6671,DI1243,New York,TEACHERS LOUNGE PROJECT,NA,NA
6672,RR8542,Bronx,PATTERSON VOLUNTEER COMMITTEE,NA,NA
6673,RR3745,Brooklyn,CENTER AGAINST DOMESTIC VIOLENCE,NA,NA
6674,DI3228,New York,CONTEMPORARY ART FOR AMERICA,NA,NA
6675,DI2822,Jamaica,MID QUEENS YOUTH CLUB,NA,NA
6676,DI529,Astoria,PETER DELLAMONICA SENIOR CENTER,NA,NA
6677,DI3895,Brooklyn,ST FRANCIS COLLEGE DEPARTMENT OF SOCIOLOGY AND CRIMINAL JUSTICE,NA,NA
6678,A2486,New York,PS 158 PARENTS ASSOCIATION,NY,2004
6679,DI666,New York,DREW HAMILTON HOUSES,NA,NA
6680,DI3677,Bronx,JACKSON FOREST COMMUNITY GARDEN,NA,NA
6681,C4034,Bronx,BRONX EDUCATIONAL OPPORTUNITY,NY,2002
6682,A522,New York,CENTER FOR COMMUNITY ALTERNATIVES CROSSROADS PROGRAM,NA,NA
6683,RR2491,Bronx,SERVICE ALLIANCE FOR YOUTH IN C,NY,2009
6684,DI1105,Brooklyn,PARENT TEACHER ASSOCIATION OF PUBLIC SCHOOL 261K,NA,NA
6685,RR9476,New York City,WEST HARLEM ENVIRONMENTAL ACTION,NA,NA
6686,RR4605,Brooklyn,LREFUAH MEDICAL REHAB CENTER A EZRA MEDICAL CENTER,NY,2009
6687,RR4431,Brooklyn,HAWTHORNE CORNERS DAY CARE CENTER,NY,2011
6688,A1698,Long Island City,LONG ISLAND CITY GOSPEL CHURCH,NY,2008
6689,DI477,Staten Island,NEW DORP BEACH FRIENDSHIP CLUB,NA,NA
6690,DI2717,Brooklyn,BEINISH,NA,NA
6691,RR2983,Bronx,ROCKING BOAT,NA,NA
6692,RR8496,New York,NY STATE THEATER,NA,NA
6693,A436,Brooklyn,BROOKLYN HEIGHTS CIVILIAN OBSERVATION PATROL,NY,2002
6694,RR3954,New York,COLUMBIA GREENHOUSE NURSERY SCHOOL,NY,2009
6695,A2975,New York,SYLVAN WINDS,NY,2000
6696,RR7059,Brooklyn,CASA BETSAIDA,NY,2008
6697,RR7471,Bronx,ST MARGARET OF CORTONA SCHOOL,NY,2010
6698,RR4418,Brooklyn,INTERBOROUGH DEVELOPMENT AND CONSULTATION,NY,2007
6699,RR8883,Bronx,UNITED TRAINERS AND BOXERS ASS OCIATION OF NY,NY,2006
6700,DI3864,Corona,ST PAULS GOLDEN AGE CLUB,NA,NA
6701,DI2619,New York,FREDERICK DOUGLAS ACADEMY 2,NA,NA
6702,RR9358,New York,POSITIVE INFLUENCE,NA,NA
6703,RR3342,Brooklyn,SALEM EVANGELICAL LUTHERAN CHU RCH OF BROOKLYN,NY,2006
6704,A115,New York,ALTERNATIVE VIOLENCE PROGRAM VICTIM SERVICES,NY,1996
6705,DI1065,Laurelton,KEKDA CHILDRENS DANCE,NA,NA
6706,RR4046,Far Rockaway,ISLAND CHILD DEVELOPMENT CENTER,NY,2007
6707,RR7028,Brooklyn,BONEI OLAM,NA,NA
6708,RR3944,New York,ASOCIACION TEPEYAC DE NY,NA,NA
6709,A625,New York,CHURCH OF HOLY APOSTLES,NA,NA
6710,E117.3,Staten Island,ST VINCENT MC NORTH RICHMOND,NY,2002
6711,DI3687,Bronx,CUB SCOUT PACK 211,NA,NA
6712,DI3014,New York,LAW ENFORCEMENT EXPLORING POST 1313,NA,NA
6713,A1860,Bronx,MORRIS PARK COMMUNITY ASSOCIATION,NA,NA
6714,DI5225,NA,PS 56BROOKLYN,NA,NA
6715,DI3834,Brooklyn,HELPING ALL STUDENTS PUBLISH,NA,NA
6716,A136,New York,AMERICAN FOUNDATION FOR SUICIDE PREVENTION,NY,2006
6717,RR2990,Brooklyn,TURNING POINT RED HOOK HDFC,NY,2010
6718,DI813,Bronx,LIFESTYLE SOLUTIONS,NA,NA
6719,DI3042,Rosedale,148TH DRIVE CIVIC ASSOCIATION,NA,NA
6720,DI5257,White Plains,COMMUNITY ASSOCIATION FOR JEWISH ATRISK CEMETERIES,NA,NA
6721,RR8309,New York,MANHATTAN COMMUNITY BOARD 6 PROJECT 197C,NY,2006
6722,A3181,New York,THEATER DEVELOPMENT FUND,NA,NA
6723,RR8631,Bronx,RIVERBAY FUND,NY,2009
6724,A203,New York,ARTS GENESIS,NA,NA
6725,RR7645,New York,ASSOCIATION DES SENEGALAIS DAMERIQUE,NA,NA
6726,RR8952,Bronx,YOUNG ISRAEL OHAB ZEDEK OF NORTH RIVERDALE YONKERS,NY,2009
6727,DI4815,NA,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,NA,NA
6728,DI2077,Brooklyn,VANDALIA SENIOR CENTER,NA,NA
6729,A1145,New York,FREESTYLE REPERTORY THEATER,NA,NA
6730,A1155,New York,FRIENDS OF DAG HAMMARSKJOLD PLAZA,NA,NA
6731,DI5133,NA,PS 130M COMPUTERS,NA,NA
6732,DI4712,NA,MORRISANIA DIAGNOSTIC AND TREATMENT CENTER,NA,NA
6733,DI4705,NA,SPACE COST FOR SENIOR CENTERS,NA,NA
6734,DI2176,Brooklyn,COUNTERFORCE,NA,NA
6735,DI2117,New York,UCAN,NA,NA
6736,A1324,New York,HARRY VAN ARSDALE CENTER FOR LABOR STUDIES,NY,2003
6737,A2887,Whitestone,ST LUKES ATHELETIC LEAGUE,NY,1999
6738,A2921,Brooklyn,ST ROSALIAREGINA PACIS CHURCH YOUNG AT HEART,NY,2006
6739,DI641,Brooklyn,BREUKELEN TA,NA,NA
6740,RR8400,Woodside,NEEW YORK JUNIOR TENNIS LEAGUE,NY,2004
6741,DI1679,New York,NY ASSOCIATION OF BLACK SOCIAL WORKERS,NA,NA
6742,210,Brooklyn,GREENPOINT WATERFRONT ASSOCIATION FOR PARKS AND PLANNING,NY,2003
6743,DI1911,Brooklyn,ADMINISTRATION FOR CHILDRENS SERVICES LA PUERTA ABIERTA  PAL,NA,NA
6744,RR4251,Brooklyn,MASORES BAIS YAAKOV,NA,NA
6745,DI3570,Rego Park,CHABAD OF REGO PARK,NA,NA
6746,N365,New York,GILDAS CLUB NY,NA,NA
6747,DI3744,Brooklyn,K490 FORT HAMILTON HIGH SCHOOL PARENT TEACHER ASSOCIATION,NA,NA
6748,A2314,New York,OPERA ORCHESTRA OF NY,NY,2000
6749,C3027,Bronx,COUNCIL OF LEADERS OF NEIGHBORHOOD YOUTH,NA,NA
6750,RR8501,New York,NYS TENANTS AND NEIGHBORS,NY,2004
6751,DI4280,NA,BFFY NORTHSIDE SENIOR CENTER,NA,NA
6752,DI1478,Jamaica,ROCKAWAY BOULEVARD SENIOR CENTER,NA,NA
6753,C499,Brooklyn,MAPLETONMIDWOOD COMMUNITY,NY,2008
6754,N13,Brooklyn,BROOKLYN ACADEMY OF MUSIC LDC,NA,NA
6755,RR8639,Jamaica,ROCKAWAY BOULEVARD LOCAL DEVELOPMENT,NY,2003
6756,A2265,Ridgewood,NYS SOUTHERN WING CHAPTER 8TH AIR FORCE HISTORICAL SOCIETY,NY,2001
