,,access,bridge,distance,from,hgv,highway,lanes,maxspeed,name,oneway,ref,service,to,tunnel
261198119,5622914302,,,65.003593,261198119,,secondary,,,East 55th Street,,,,5622914302,
5622914302,261198121,,,11.542905,5622914302,,secondary,,,East 55th Street,,,,261198121,
261198126,367951127,,,49.065954,261198126,,residential,,,South Phillips Avenue,yes,,,367951127,
367951127,5533371776,,,19.677499,367951127,,residential,,,South Phillips Avenue,yes,,,5533371776,
5533371776,367951251,,,51.179399,5533371776,,residential,,,South Phillips Avenue,yes,,,367951251,
367951251,5533371759,,,21.056804,367951251,,residential,,,South Phillips Avenue,yes,,,5533371759,
5533371759,367951121,,,21.212614,5533371759,,residential,,,South Phillips Avenue,yes,,,367951121,
367951121,261198127,,,240.335166,367951121,,residential,,,South Phillips Avenue,yes,,,261198127,
261198129,261198130,,,201.28448,261198129,,residential,,,South Phillips Avenue,yes,,,261198130,
261198130,261198131,,,202.6075,261198130,,residential,,,South Phillips Avenue,yes,,,261198131,
261198131,261189787,,,201.403489,261198131,,residential,,,South Phillips Avenue,yes,,,261189787,
261198132,261188494,,,214.740208,261198132,,residential,,,South Phillips Avenue,yes,,,261188494,
261188494,2409177751,,,150.928123,261188494,,residential,,,South Phillips Avenue,yes,,,2409177751,
2409177751,261159290,,,49.864128,2409177751,,residential,,,South Phillips Avenue,yes,,,261159290,
261159290,367788346,,,54.039517,261159290,,residential,,,South Phillips Avenue,yes,,,367788346,
367788346,261198133,,,53.429766,367788346,,residential,,,South Phillips Avenue,yes,,,261198133,
261198133,2409177780,,,53.111331,261198133,,residential,,,South Phillips Avenue,yes,,,2409177780,
2409177780,261198134,,,41.072948,2409177780,,residential,,,South Phillips Avenue,yes,,,261198134,
261198698,261198700,,,201.964705,261198698,,residential,,,South Parnell Avenue,yes,,,261198700,
261198700,261198701,,,201.385579,261198700,,residential,,,South Parnell Avenue,yes,,,261198701,
261198701,261198703,,,203.028448,261198701,,residential,,,South Parnell Avenue,yes,,,261198703,
261198708,2481319300,,,49.409738,261198708,,residential,,,South Parnell Avenue,-1,,,2481319300,
2481319300,2481319311,,,103.090401,2481319300,,residential,,,South Parnell Avenue,-1,,,2481319311,
2481319311,261177281,,,50.744373,2481319311,,residential,,,South Parnell Avenue,-1,,,261177281,
261177281,2481319295,,,49.995537,261177281,,residential,,,South Parnell Avenue,-1,,,2481319295,
2481319295,2481319291,,,101.448,2481319295,,residential,,,South Parnell Avenue,-1,,,2481319291,
2481319291,261137881,,,52.142985,2481319291,,residential,,,South Parnell Avenue,-1,,,261137881,
261198715,2405368273,,,69.768565,261198715,,residential,,,South Parnell Avenue,,,,2405368273,
2405368273,261188099,,,140.113803,2405368273,,residential,,,South Parnell Avenue,,,,261188099,
261198726,2399630562,,,50.528274,261198726,,residential,,,South Parnell Avenue,yes,,,2399630562,
2399630562,261198728,,,54.66672,2399630562,,residential,,,South Parnell Avenue,yes,,,261198728,
261198728,2399630560,,,47.190829,261198728,,residential,,,South Parnell Avenue,yes,,,2399630560,
2399630560,261198731,,,51.629689,2399630560,,residential,,,South Parnell Avenue,yes,,,261198731,
261198756,261163061,,,204.784336,261198756,,residential,,,South Parnell Avenue,,,,261163061,
261163061,4614196800,,,154.437587,261163061,,residential,,,South Parnell Avenue,,,,4614196800,
4614196800,365069159,,,2.614461,4614196800,,residential,,,South Parnell Avenue,,,,365069159,
365069159,261120530,,,45.612721,365069159,,residential,,,South Parnell Avenue,,,,261120530,
261120530,408476694,,,51.04943,261120530,,residential,,,South Parnell Avenue,,,,408476694,
408476694,408476759,,,105.072975,408476694,,residential,,,South Parnell Avenue,,,,408476759,
408476759,261198757,,,46.587916,408476759,,residential,,,South Parnell Avenue,,,,261198757,
261198757,408476679,,,45.079259,261198757,,residential,,,South Parnell Avenue,,,,408476679,
408476679,408476682,,,112.602737,408476679,,residential,,,South Parnell Avenue,,,,408476682,
408476682,261160579,,,45.858693,408476682,,residential,,,South Parnell Avenue,,,,261160579,
261198781,2418133598,,,49.550562,261198781,,residential,,,South Parnell Avenue,yes,,,2418133598,
2418133598,261198782,,,50.540779,2418133598,,residential,,,South Parnell Avenue,yes,,,261198782,
261198782,261198783,,,101.222829,261198782,,residential,,,South Parnell Avenue,yes,,,261198783,
261198783,261136076,,,100.413386,261198783,,residential,,,South Parnell Avenue,yes,,,261136076,
261136076,2418133616,,,50.260764,261136076,,residential,,,South Parnell Avenue,yes,,,2418133616,
2418133616,261150022,,,48.905984,2418133616,,residential,,,South Parnell Avenue,yes,,,261150022,
261150022,261122087,,,204.152848,261150022,,residential,,,South Parnell Avenue,yes,,,261122087,
261122087,261198784,,,202.202382,261122087,,residential,,,South Parnell Avenue,yes,,,261198784,
261188104,2405368264,,,47.360402,261188104,,residential,,,South Frontenac Avenue,,,,2405368264,
2405368264,261199008,,,14.620859,2405368264,,residential,,,South Frontenac Avenue,,,,261199008,
261199008,261199009,,,36.354205,261199008,,residential,,,South Frontenac Avenue,,,,261199009,
261199682,2426852368,,,49.49317,261199682,,residential,,,West 74th Place,,,,2426852368,
261200386,261141766,,,48.853186,261200386,,service,,,,no,,alley,261141766,
261114189,2285851062,,,46.492235,261114189,,residential,,,West 43rd Place,yes,,,2285851062,
2285851062,261118809,,,48.080099,2285851062,,residential,,,West 43rd Place,yes,,,261118809,
261118809,2285851121,,,49.777512,261118809,,residential,,,West 43rd Place,yes,,,2285851121,
2285851121,261200424,,,50.612215,2285851121,,residential,,,West 43rd Place,yes,,,261200424,
261200424,2285851020,,,49.938781,261200424,,residential,,,West 43rd Place,yes,,,2285851020,
2285851020,261101452,,,47.307103,2285851020,,residential,,,West 43rd Place,yes,,,261101452,
261200427,261198728,,,152.195113,261200427,,residential,,,West 43rd Place,,,,261198728,
261198728,261144631,,,157.444853,261198728,,residential,,,West 43rd Place,,,,261144631,
261144631,261200428,,,170.121315,261144631,,residential,,,West 43rd Place,,,,261200428,
261200429,2404218969,,,50.571864,261200429,,residential,,,West 43rd Place,,,,2404218969,
2404218969,261149489,,,50.221317,2404218969,,residential,,,West 43rd Place,,,,261149489,
261149489,2279359203,,,49.894041,261149489,,residential,,,West 43rd Place,,,,2279359203,
2279359203,386378559,,,50.794353,2279359203,,residential,,,West 43rd Place,,,,386378559,
261200570,2418133649,,,54.533803,261200570,,residential,,,West 65th Place,,,,2418133649,
2418133649,2418133599,,,56.242874,2418133649,,residential,,,West 65th Place,,,,2418133599,
2418133599,261200571,,,49.456391,2418133599,,residential,,,West 65th Place,,,,261200571,
261200571,2418133623,,,50.674544,261200571,,residential,,,West 65th Place,,,,2418133623,
2418133623,2418133625,,,69.86099,2418133623,,residential,,,West 65th Place,,,,2418133625,
2418133625,261198782,,,40.770279,2418133625,,residential,,,West 65th Place,,,,261198782,
261148608,261202247,,,125.05011,261148608,,residential,,,East 84th Place,,,,261202247,
261202251,2336641286,,,129.60488,261202251,,residential,,,East 84th Place,,,,2336641286,
2336641286,261172179,,,52.869434,2336641286,,residential,,,East 84th Place,,,,261172179,
261172179,401484908,,,37.336674,261172179,,residential,,,East 84th Place,,,,401484908,
401484908,677228941,,,52.000599,401484908,,residential,,,East 84th Place,,,,677228941,
677228941,261202252,,,151.323938,677228941,,residential,,,East 84th Place,,,,261202252,
261202252,261202255,,,180.820823,261202252,,residential,,,East 84th Place,,,,261202255,
261202257,261202259,,,149.708276,261202257,,residential,,,East 84th Place,,,,261202259,
261202613,261202614,,,102.483582,261202613,,tertiary,,,Payne Drive,,,,261202614,
261202614,1897896033,,,65.363031,261202614,,tertiary,,,Payne Drive,,,,1897896033,
1897896033,386571729,,,41.043927,1897896033,,tertiary,,,Payne Drive,,,,386571729,
386571729,386573646,,,6.866058,386571729,,tertiary,,,Payne Drive,,,,386573646,
386573646,386561367,,,5.778294,386573646,,tertiary,,,Payne Drive,,,,386561367,
386561367,386561376,,,77.109974,386561367,,tertiary,,,Payne Drive,,,,386561376,
386561376,386571720,,,150.792759,386561376,,tertiary,,,Payne Drive,,,,386571720,
386571720,386571722,,,52.339114,386571720,,tertiary,,,Payne Drive,,,,386571722,
386571722,261198118,,,296.562118,386571722,,tertiary,,,Payne Drive,,,,261198118,
261202634,261163059,,,205.926234,261202634,,residential,,,South Canal Street,,,,261163059,
261163059,365069169,,,155.685473,261163059,,residential,,,South Canal Street,,,,365069169,
365069169,261120528,,,46.720005,365069169,,residential,,,South Canal Street,,,,261120528,
261120528,408476676,,,45.364063,261120528,,residential,,,South Canal Street,,,,408476676,
408476676,5492816120,,,28.289353,408476676,,residential,,,South Canal Street,,,,5492816120,
5492816120,5492816117,,,15.340538,5492816120,,residential,,,South Canal Street,,,,5492816117,
5492816117,261202635,,,114.281213,5492816117,,residential,,,South Canal Street,,,,261202635,
261202635,261160577,,,202.371105,261202635,,residential,,,South Canal Street,,,,261160577,
261202667,2396791048,,,51.040301,261202667,,residential,,,South Canal Street,yes,,,2396791048,
2396791048,261200427,,,45.222172,2396791048,,residential,,,South Canal Street,yes,,,261200427,
261200427,2396791072,,,57.082848,261200427,,residential,,,South Canal Street,yes,,,2396791072,
2396791072,261202666,,,49.25094,2396791072,,residential,,,South Canal Street,yes,,,261202666,
261118879,5492846232,,,45.188713,261118879,,residential,,,West 40th Place,,,,5492846232,
261202674,2395077520,,,48.045402,261202674,,residential,,,West 40th Place,,,,2395077520,
2395077520,2395077517,,,102.210452,2395077520,,residential,,,West 40th Place,,,,2395077517,
2395077517,261144623,,,51.055924,2395077517,,residential,,,West 40th Place,,,,261144623,
537982403,2423029136,,,66.656498,537982403,,residential,,,East 57th Street,,,,2423029136,
2423029136,261202767,,,66.656779,2423029136,,residential,,,East 57th Street,,,,261202767,
261202767,2423029391,,,67.251549,261202767,,residential,,,East 57th Street,,,,2423029391,
2423029391,537982413,,,67.5666,2423029391,,residential,,,East 57th Street,,,,537982413,
537982413,2423030010,,,65.943163,537982413,,residential,,,East 57th Street,,,,2423030010,
2423030010,537982418,,,69.145106,2423030010,,residential,,,East 57th Street,,,,537982418,
537982418,2423030673,,,65.699606,537982418,,residential,,,East 57th Street,,,,2423030673,
2423030673,261202771,,,68.005938,2423030673,,residential,,,East 57th Street,,,,261202771,
261202771,2174728707,,,67.57729,261202771,,residential,,,East 57th Street,,,,2174728707,
2174728707,261126998,,,67.03831,2174728707,,residential,,,East 57th Street,,,,261126998,
261126998,2174728654,,,67.308087,261126998,,residential,,,East 57th Street,,,,2174728654,
2174728654,261202774,,,68.416408,2174728654,,residential,,,East 57th Street,,,,261202774,
261203174,3626488377,,,83.735018,261203174,,residential,,,East 75th Place,,,,3626488377,
3626488377,5496021821,,,6.455923,3626488377,,residential,,,East 75th Place,,,,5496021821,
5496021821,5496021812,,,53.978432,5496021821,,residential,,,East 75th Place,,,,5496021812,
5496021812,261172146,,,41.240972,5496021812,,residential,,,East 75th Place,,,,261172146,
261172146,266485371,,,31.280518,261172146,,residential,,,East 75th Place,,,,266485371,
261203175,261157066,,,138.023017,261203175,,residential,,,East 75th Place,,,,261157066,
261203176,2408214887,,,42.872058,261203176,,residential,,,East 75th Place,,,,2408214887,
2408214887,351095465,,,57.795151,2408214887,,residential,,,East 75th Place,,,,351095465,
261118822,2285851113,,,44.602918,261118822,,residential,,,West 52nd Place,,,,2285851113,
261203337,367787851,,,50.692596,261203337,,residential,,,South Marquette Avenue,yes,,,367787851,
367787851,261126801,,,150.21185,367787851,,residential,,,South Marquette Avenue,yes,,,261126801,
261126801,5533419120,,,108.64813,261126801,,residential,,,South Marquette Avenue,yes,,,5533419120,
5533419120,261194551,,,91.884361,5533419120,,residential,,,South Marquette Avenue,yes,,,261194551,
261194551,367989567,,,43.218527,261194551,,residential,,,South Marquette Avenue,yes,,,367989567,
367989567,261140994,,,44.184784,367989567,,residential,,,South Marquette Avenue,yes,,,261140994,
261140994,5533402567,,,43.879041,261140994,,residential,,,South Marquette Avenue,yes,,,5533402567,
5533402567,5533402573,,,16.472711,5533402567,,residential,,,South Marquette Avenue,yes,,,5533402573,
5533402573,5533402580,,,29.152601,5533402573,,residential,,,South Marquette Avenue,yes,,,5533402580,
5533402580,261203336,,,25.915878,5533402580,,residential,,,South Marquette Avenue,yes,,,261203336,
261189793,261203353,,,202.1799,261189793,,residential,,,South Marquette Avenue,yes,,,261203353,
261203353,261203352,,,202.284166,261203353,,residential,,,South Marquette Avenue,yes,,,261203352,
261203352,261203351,,,201.004728,261203352,,residential,,,South Marquette Avenue,yes,,,261203351,
261203351,367951163,,,49.764117,261203351,,residential,,,South Marquette Avenue,yes,,,367951163,
367951163,261203350,,,153.310835,367951163,,residential,,,South Marquette Avenue,yes,,,261203350,
261203350,261203349,,,106.871376,261203350,,residential,,,South Marquette Avenue,yes,,,261203349,
261203349,261203348,,,96.213236,261203349,,residential,,,South Marquette Avenue,yes,,,261203348,
261203348,261115701,,,200.462865,261203348,,residential,,,South Marquette Avenue,yes,,,261115701,
261115701,367951133,,,151.662426,261115701,,residential,,,South Marquette Avenue,yes,,,367951133,
367951133,261203347,,,50.930746,367951133,,residential,,,South Marquette Avenue,yes,,,261203347,
1309304271,2405467914,,,59.284255,1309304271,,residential,,,West 38th Street,,,,2405467914,
2405467914,261204040,,,76.367074,2405467914,,residential,,,West 38th Street,,,,261204040,
261204040,5492768178,,,85.297641,261204040,,residential,,,West 38th Street,,,,5492768178,
5492768178,261161833,,,47.18054,5492768178,,residential,,,West 38th Street,,,,261161833,
261161833,261204041,,,134.021,261161833,,residential,,,West 38th Street,,,,261204041,
261118890,2334179268,,,28.244349,261118890,,residential,,,West 38th Street,,,,2334179268,
2334179268,2334179426,,,101.387942,2334179268,,residential,,,West 38th Street,,,,2334179426,
2334179426,2334179403,,,54.043258,2334179426,,residential,,,West 38th Street,,,,2334179403,
2334179403,705879597,,,7.817474,2334179403,,residential,,,West 38th Street,,,,705879597,
261204080,2931635885,,,308.100367,261204080,,residential,,,West 38th Street,,,,2931635885,
261091947,1897896064,,,9.071812,261091947,,residential,,,West 56th Place,,,,1897896064,
1897896064,261114182,,,46.762082,1897896064,,residential,,,West 56th Place,,,,261114182,
261204449,2420873534,,,136.405243,261204449,,residential,,,West 56th Place,,,,2420873534,
2420873534,261195710,,,50.373292,2420873534,,residential,,,West 56th Place,,,,261195710,
261195710,2420873539,,,50.631179,261195710,,residential,,,West 56th Place,,,,2420873539,
261205188,261194029,,,49.301147,261205188,,residential,,,South Bond Avenue,,,,261194029,
261205212,2405447306,,,49.85273,261205212,,residential,,,West 29th Street,,,,2405447306,
2405447306,261205213,,,50.292048,2405447306,,residential,,,West 29th Street,,,,261205213,
261205213,2404160111,,,51.258042,261205213,,residential,,,West 29th Street,,,,2404160111,
