geoid10,population,lon,lat,community
170310202004032,18,       -87.6993635,        42.0152441,2
170310202004033,52,       -87.6981972,        42.0155076,2
170310202004034,18,       -87.6975478,        42.0161866,2
170310202004035,20,       -87.6981687,        42.0161878,2
170310202004036,28,       -87.6960982,        42.0169122,2
170310202004037,28,       -87.6993547,        42.0143348,2
170310202004038,28,       -87.6981887,        42.0145993,2
170310202004039,31,       -87.6982018,        42.0150536,2
170310202004040,30,       -87.6993903,        42.0134365,2
170310202004041,42,       -87.6982034,        42.0136923,2
170310202004042,38,       -87.6982075,        42.0141475,2
170310202004043,22,       -87.6940343,        42.0171853,2
170310202004044,53,       -87.6985314,        42.0127792,2
170310202004045,36,       -87.6982183,        42.0132392,2
170310202004046,26,       -87.6985265,        42.0123200,2
170310203011000,0,       -87.7053671,        42.0101514,2
170310203011001,125,       -87.7066563,        42.0109987,2
170310203011002,319,       -87.7081007,        42.0109365,2
170310203011003,360,       -87.7077079,        42.0088113,2
170310203011004,0,       -87.7066831,        42.0096913,2
170310203011005,0,       -87.7076820,        42.0096606,2
170310203011006,405,       -87.7087338,        42.0096359,2
170310203011007,0,       -87.7066183,        42.0075344,2
170310203011008,349,       -87.7081249,        42.0075303,2
170310203012000,259,       -87.7053836,        42.0065553,2
170310203012001,356,       -87.7077611,        42.0057104,2
170310203012002,121,       -87.7075344,        42.0038381,2
170310203012003,91,       -87.7073842,        42.0039909,2
170310203012004,34,       -87.7051989,        42.0038265,2
170310203012005,51,       -87.7076305,        42.0020188,2
170310203012006,55,       -87.7061218,        42.0001803,2
170310203012007,56,       -87.7067366,        42.0001606,2
170310203012008,71,       -87.7073404,        42.0001473,2
170310203012009,65,       -87.7079423,        42.0001313,2
170310203012010,90,       -87.7085425,        42.0001163,2
170310203012011,101,       -87.7090988,        42.0001200,2
170310203013000,6,       -87.7005648,        42.0118246,2
170310203013001,0,       -87.7017612,        42.0118049,2
170310203013002,2,       -87.7032670,        42.0117605,2
170310203013003,70,       -87.7032697,        42.0113078,2
170310203013004,55,       -87.7009133,        42.0113654,2
170310203013005,63,       -87.7009358,        42.0109218,2
170310203013006,75,       -87.7032933,        42.0108650,2
170310203013007,49,       -87.7032984,        42.0104101,2
170310203013008,58,       -87.7009353,        42.0104686,2
170310203013009,49,       -87.7009381,        42.0100156,2
170310203013010,62,       -87.7033137,        42.0099647,2
170310203013011,62,       -87.7032990,        42.0095034,2
170310203013012,55,       -87.7009385,        42.0095613,2
170310203013013,53,       -87.7009356,        42.0091052,2
170310203013014,56,       -87.7033368,        42.0090663,2
170310203013015,55,       -87.7033298,        42.0086078,2
170310203013016,109,       -87.7009667,        42.0086647,2
170310203013017,124,       -87.7009608,        42.0082080,2
170310203013018,46,       -87.7033324,        42.0081532,2
170310203013019,81,       -87.7033665,        42.0077147,2
170310203013020,62,       -87.7009604,        42.0077519,2
170310203013021,63,       -87.7009781,        42.0073067,2
170310203013022,51,       -87.7033497,        42.0072501,2
170310203013023,40,       -87.7033768,        42.0068084,2
170310203013024,58,       -87.7010035,        42.0068620,2
170310203013025,245,       -87.7010016,        42.0057252,2
170310203013026,127,       -87.7033766,        42.0061260,2
170310203013027,66,       -87.7034045,        42.0052305,2
170310203021000,104,       -87.6961734,        42.0119254,2
170310203021001,20,       -87.6985501,        42.0118765,2
170310203021002,73,       -87.6985576,        42.0114261,2
170310203021003,169,       -87.6961694,        42.0114704,2
170310203021004,171,       -87.6961616,        42.0110169,2
170310203021005,39,       -87.6985124,        42.0109518,2
170310203021006,77,       -87.6985523,        42.0105152,2
170310203021007,93,       -87.6961653,        42.0105673,2
170310203021008,116,       -87.6985501,        42.0100631,2
170310203021009,96,       -87.6964470,        42.0101052,2
170310203021010,88,       -87.6952653,        42.0099099,2
170310203021011,156,       -87.6964770,        42.0096670,2
170310203021012,132,       -87.6985640,        42.0096149,2
170310203022000,91,       -87.6952866,        42.0090172,2
170310203022001,95,       -87.6964522,        42.0092022,2
170310203022002,92,       -87.6985704,        42.0091642,2
170310203022003,78,       -87.6985750,        42.0087132,2
170310203022004,111,       -87.6964428,        42.0087442,2
170310203022005,58,       -87.6961574,        42.0083015,2
170310203022006,64,       -87.6985723,        42.0082576,2
170310203022007,51,       -87.6985714,        42.0078039,2
170310203022008,38,       -87.6961807,        42.0078603,2
170310203022009,52,       -87.6985958,        42.0073600,2
170310203022010,36,       -87.6985841,        42.0069027,2
170310203022011,49,       -87.6985924,        42.0064531,2
170310203022012,41,       -87.6986044,        42.0060043,2
170310203022013,42,       -87.6986196,        42.0055597,2
170310203022014,98,       -87.6986163,        42.0051070,2
170310203023000,370,       -87.6917326,        42.0117975,2
170310203023001,0,       -87.6940698,        42.0119606,2
170310203023002,60,       -87.6941035,        42.0115140,2
170310203023003,73,       -87.6905167,        42.0111157,2
170310203023004,348,       -87.6924892,        42.0108182,2
170310203023005,131,       -87.6943538,        42.0110653,2
170310203023006,146,       -87.6911725,        42.0100128,2
170310203023007,0,       -87.6904785,        42.0099979,2
170310203023008,21,       -87.6904718,        42.0090979,2
170310203023009,68,       -87.6911758,        42.0090669,2
170310203023010,12,       -87.6932653,        42.0095039,2
170310203023011,62,       -87.6937668,        42.0083577,2
170310203023012,132,       -87.6916562,        42.0083953,2
170310203023013,0,       -87.6904335,        42.0081850,2
170310203023014,46,       -87.6937644,        42.0079057,2
170310203023015,37,       -87.6916435,        42.0079386,2
170310203023016,26,       -87.6916410,        42.0074900,2
170310203023017,94,       -87.6937459,        42.0074463,2
170310203023018,45,       -87.6961615,        42.0074001,2
170310203023019,41,       -87.6961747,        42.0069546,2
170310203023020,39,       -87.6937523,        42.0069980,2
170310203023021,30,       -87.6916250,        42.0070324,2
170310203023022,11,       -87.6904451,        42.0072932,2
170310203023023,0,       -87.6904192,        42.0063839,2
170310203023024,33,       -87.6916170,        42.0065801,2
170310203023025,39,       -87.6937526,        42.0065479,2
170310203023026,31,       -87.6961541,        42.0064917,2
170310203023027,49,       -87.6961637,        42.0060433,2
170310203023028,43,       -87.6937214,        42.0060816,2
170310203023029,43,       -87.6916245,        42.0061339,2
170310203023030,33,       -87.6916194,        42.0056859,2
170310203023031,55,       -87.6937448,        42.0056464,2
170310203023032,37,       -87.6961733,        42.0056013,2
170310203023033,81,       -87.6961748,        42.0051475,2
170310203023034,65,       -87.6937218,        42.0051910,2
170310203023035,19,       -87.6915967,        42.0052296,2
170310203023036,0,       -87.6903699,        42.0054682,2
170310204001000,13,       -87.6832383,        42.0117200,2
170310204001001,85,       -87.6849246,        42.0119353,2
170310204001002,150,       -87.6871488,        42.0119392,2
170310204001003,132,       -87.6893596,        42.0117921,2
170310204001004,67,       -87.6829013,        42.0106947,2
170310204001005,31,       -87.6848485,        42.0106454,2
170310204001006,61,       -87.6848015,        42.0114119,2
170310204001007,40,       -87.6871092,        42.0113482,2
170310204001008,43,       -87.6889188,        42.0112883,2
170310204001009,34,       -87.6888828,        42.0107054,2
170310204001010,42,       -87.6870948,        42.0107869,2
170310204001011,40,       -87.6870701,        42.0102245,2
170310204001012,37,       -87.6893296,        42.0102545,2
170310204001013,6,       -87.6836333,        42.0103754,2
170310204002000,103,       -87.6824962,        42.0095405,2
170310204002001,10,       -87.6834979,        42.0097946,2
170310204002002,28,       -87.6850188,        42.0097385,2
170310204002003,28,       -87.6870702,        42.0096424,2
170310204002004,66,       -87.6891540,        42.0095605,2
170310204002005,55,       -87.6891277,        42.0089470,2
170310204002006,37,       -87.6870702,        42.0090408,2
170310204002007,29,       -87.6850068,        42.0091308,2
170310204002008,45,       -87.6833787,        42.0091912,2
170310204002009,33,       -87.6832206,        42.0086078,2
170310204002010,105,       -87.6849943,        42.0085517,2
170310204002011,54,       -87.6870500,        42.0084584,2
170310204002012,74,       -87.6891215,        42.0083709,2
170310204002013,51,       -87.6890872,        42.0078975,2
170310204002014,89,       -87.6870376,        42.0079731,2
170310204002015,39,       -87.6855014,        42.0080216,2
170310204002016,41,       -87.6844670,        42.0080531,2
170310204002017,16,       -87.6831222,        42.0080881,2
170310204002018,196,       -87.6819328,        42.0081441,2
170310204002019,81,       -87.6829823,        42.0075577,2
170310204002020,44,       -87.6849807,        42.0075362,2
170310204002021,154,       -87.6870388,        42.0074910,2
170310204002022,102,       -87.6890862,        42.0074361,2
170310204003000,127,       -87.6813119,        42.0068714,2
170310204003001,330,       -87.6827960,        42.0068421,2
170310204003002,43,       -87.6848926,        42.0070287,2
170310204003003,154,       -87.6870096,        42.0070069,2
170310204003004,65,       -87.6887681,        42.0069604,2
170310204003005,9,       -87.6897973,        42.0067070,2
170310204003006,61,       -87.6849048,        42.0065845,2
170310204003007,170,       -87.6869570,        42.0065299,2
170310204003008,93,       -87.6887508,        42.0065042,2
170310204003009,119,       -87.6887389,        42.0059726,2
170310204003010,158,       -87.6869832,        42.0060199,2
170310204003011,212,       -87.6848771,        42.0057360,2
170310204003012,89,       -87.6828965,        42.0057479,2
170310204003013,134,       -87.6816243,        42.0058071,2
170310204003014,85,       -87.6808526,        42.0058080,2
170310204003015,28,       -87.6869477,        42.0053944,2
170310204003016,30,       -87.6892012,        42.0054918,2
170310205001000,762,       -87.6782635,        41.9990634,2
170310205001001,275,       -87.6796823,        41.9990526,2
170310205001002,92,       -87.6808222,        41.9999216,2
170310205001003,138,       -87.6820217,        41.9998993,2
170310205001004,120,       -87.6832361,        41.9998787,2
170310205001005,120,       -87.6832415,        41.9994342,2
170310205001006,46,       -87.6820166,        41.9994496,2
170310205001007,155,       -87.6807953,        41.9994686,2
170310205001008,0,       -87.6810900,        41.9987663,2
170310205001009,109,       -87.6816902,        41.9987519,2
170310205001010,102,       -87.6822990,        41.9987417,2
170310205001011,48,       -87.6828842,        41.9987199,2
170310205001012,195,       -87.6835242,        41.9987262,2
170310205001013,85,       -87.6831791,        41.9980406,2
170310205001014,51,       -87.6819846,        41.9980730,2
170310205001015,67,       -87.6807508,        41.9980856,2
170310205001016,147,       -87.6804596,        41.9987664,2
170310205002000,71,       -87.6868815,        41.9998174,2
