,Other Health Providers,Federally Qualified Health Centers,All Free Health Clinics,Hospitals,School-Based Health Centers
170310202004003,0.0,3.0,0.0,1.0,0.0
170310202004004,0.0,3.0,0.0,1.0,0.0
170310202004005,0.0,3.0,0.0,1.0,0.0
170310202004006,0.0,3.0,0.0,1.0,0.0
170310202004007,0.0,3.0,1.0,1.0,0.0
170310202004008,0.0,2.0,1.0,1.0,0.0
170310202004009,0.0,3.0,0.0,1.0,0.0
170310202004010,0.0,3.0,1.0,1.0,0.0
170310202004011,0.0,2.0,1.0,1.0,0.0
170310202004012,0.0,2.0,1.0,1.0,0.0
170310202004013,0.0,2.0,1.0,1.0,0.0
170310202004014,0.0,3.0,1.0,1.0,0.0
170310202004015,0.0,3.0,1.0,1.0,0.0
170310202004016,0.0,3.0,1.0,1.0,0.0
170310202004017,0.0,3.0,0.0,1.0,0.0
170310202004018,0.0,3.0,0.0,1.0,0.0
170310202004019,0.0,3.0,0.0,1.0,0.0
170310202004020,0.0,3.0,0.0,1.0,0.0
170310202004021,0.0,3.0,0.0,1.0,0.0
170310202004022,0.0,3.0,0.0,1.0,0.0
170310202004023,0.0,3.0,0.0,1.0,0.0
170310202004024,0.0,3.0,1.0,1.0,0.0
170310202004025,0.0,3.0,1.0,1.0,0.0
170310202004026,0.0,2.0,1.0,1.0,0.0
170310202004027,0.0,2.0,1.0,1.0,0.0
170310202004028,0.0,2.0,1.0,1.0,0.0
170310202004029,0.0,2.0,1.0,1.0,0.0
170310202004030,0.0,2.0,1.0,1.0,0.0
170310202004031,0.0,2.0,1.0,1.0,0.0
170310202004032,0.0,2.0,1.0,1.0,0.0
170310202004033,0.0,2.0,1.0,1.0,0.0
170310202004034,0.0,2.0,1.0,1.0,0.0
170310202004035,0.0,2.0,1.0,1.0,0.0
170310202004036,0.0,3.0,1.0,1.0,0.0
170310202004037,0.0,2.0,1.0,1.0,0.0
170310202004038,0.0,2.0,1.0,1.0,0.0
170310202004039,0.0,2.0,1.0,1.0,0.0
170310202004040,0.0,2.0,1.0,1.0,0.0
170310202004041,0.0,2.0,1.0,1.0,0.0
170310202004042,0.0,2.0,1.0,1.0,0.0
170310202004043,0.0,3.0,1.0,1.0,0.0
170310202004044,0.0,1.0,1.0,0.0,0.0
170310202004045,0.0,1.0,1.0,1.0,0.0
170310202004046,0.0,2.0,1.0,0.0,0.0
170310203011000,0.0,1.0,1.0,0.0,0.0
170310203011001,0.0,1.0,1.0,0.0,0.0
170310203011002,0.0,1.0,1.0,0.0,0.0
170310203011003,0.0,1.0,1.0,0.0,0.0
170310203011004,0.0,1.0,1.0,0.0,0.0
170310203011005,0.0,1.0,1.0,0.0,0.0
170310203011006,0.0,1.0,1.0,0.0,0.0
170310203011007,0.0,1.0,1.0,0.0,0.0
170310203011008,0.0,1.0,1.0,0.0,0.0
170310203012000,0.0,1.0,1.0,0.0,0.0
170310203012001,0.0,0.0,1.0,0.0,0.0
170310203012002,0.0,0.0,1.0,0.0,0.0
170310203012003,0.0,0.0,1.0,0.0,0.0
170310203012004,0.0,0.0,2.0,0.0,0.0
170310203012005,0.0,0.0,1.0,0.0,0.0
170310203012006,0.0,0.0,2.0,0.0,0.0
170310203012007,0.0,1.0,2.0,0.0,0.0
170310203012008,0.0,1.0,2.0,0.0,0.0
170310203012009,0.0,0.0,2.0,0.0,0.0
170310203012010,0.0,0.0,2.0,0.0,0.0
170310203012011,0.0,0.0,2.0,0.0,0.0
170310203013000,0.0,1.0,1.0,0.0,0.0
170310203013001,0.0,1.0,1.0,0.0,0.0
170310203013002,0.0,1.0,1.0,0.0,0.0
170310203013003,0.0,1.0,1.0,0.0,0.0
170310203013004,0.0,1.0,1.0,0.0,0.0
170310203013005,0.0,1.0,1.0,0.0,0.0
170310203013006,0.0,1.0,1.0,0.0,0.0
170310203013007,0.0,1.0,1.0,0.0,0.0
170310203013008,0.0,1.0,1.0,0.0,0.0
170310203013009,0.0,1.0,1.0,0.0,0.0
170310203013010,0.0,1.0,1.0,0.0,0.0
170310203013011,0.0,1.0,1.0,0.0,0.0
170310203013012,0.0,1.0,1.0,0.0,0.0
170310203013013,0.0,1.0,2.0,0.0,0.0
170310203013014,0.0,1.0,1.0,0.0,0.0
170310203013015,0.0,1.0,1.0,0.0,0.0
170310203013016,0.0,1.0,2.0,0.0,0.0
170310203013017,0.0,1.0,2.0,0.0,0.0
170310203013018,0.0,1.0,1.0,0.0,0.0
170310203013019,0.0,1.0,1.0,0.0,0.0
170310203013020,0.0,1.0,2.0,0.0,0.0
170310203013021,0.0,1.0,2.0,0.0,0.0
170310203013022,0.0,1.0,2.0,0.0,0.0
170310203013023,0.0,1.0,1.0,0.0,0.0
170310203013024,0.0,1.0,2.0,0.0,0.0
170310203013025,0.0,1.0,2.0,0.0,0.0
170310203013026,0.0,1.0,1.0,0.0,0.0
170310203013027,0.0,1.0,2.0,0.0,0.0
170310203021000,0.0,2.0,1.0,1.0,0.0
170310203021001,0.0,2.0,1.0,0.0,0.0
170310203021002,0.0,2.0,1.0,0.0,0.0
170310203021003,0.0,2.0,1.0,1.0,0.0
170310203021004,0.0,2.0,1.0,0.0,0.0
170310203021005,0.0,2.0,1.0,0.0,0.0
170310203021006,0.0,1.0,1.0,0.0,0.0
170310203021007,0.0,2.0,1.0,0.0,0.0
170310203021008,0.0,1.0,2.0,0.0,0.0
170310203021009,0.0,2.0,1.0,0.0,0.0
170310203021010,0.0,2.0,2.0,0.0,0.0
170310203021011,0.0,1.0,2.0,0.0,0.0
170310203021012,0.0,1.0,2.0,0.0,0.0
170310203022000,0.0,3.0,2.0,0.0,0.0
170310203022001,0.0,2.0,2.0,0.0,0.0
170310203022002,0.0,1.0,2.0,0.0,0.0
170310203022003,0.0,1.0,2.0,0.0,0.0
170310203022004,0.0,3.0,2.0,0.0,0.0
170310203022005,0.0,3.0,2.0,0.0,0.0
170310203022006,0.0,1.0,2.0,0.0,0.0
170310203022007,0.0,1.0,2.0,0.0,0.0
170310203022008,0.0,3.0,2.0,0.0,0.0
170310203022009,0.0,2.0,2.0,0.0,0.0
170310203022010,0.0,2.0,2.0,0.0,0.0
170310203022011,0.0,2.0,2.0,0.0,0.0
170310203022012,0.0,2.0,2.0,0.0,0.0
170310203022013,0.0,2.0,2.0,0.0,0.0
170310203022014,0.0,2.0,2.0,0.0,0.0
170310203023000,0.0,4.0,1.0,1.0,0.0
170310203023001,0.0,3.0,1.0,1.0,0.0
170310203023002,0.0,2.0,1.0,1.0,0.0
170310203023003,0.0,5.0,1.0,1.0,0.0
170310203023004,0.0,5.0,1.0,1.0,0.0
170310203023005,0.0,2.0,1.0,1.0,0.0
170310203023006,0.0,5.0,1.0,1.0,0.0
170310203023007,0.0,5.0,1.0,1.0,0.0
170310203023008,0.0,5.0,1.0,1.0,0.0
170310203023009,0.0,5.0,1.0,1.0,0.0
170310203023010,0.0,4.0,2.0,1.0,0.0
170310203023011,0.0,4.0,2.0,0.0,0.0
170310203023012,0.0,4.0,1.0,1.0,0.0
170310203023013,0.0,5.0,1.0,1.0,0.0
170310203023014,0.0,3.0,2.0,0.0,0.0
170310203023015,0.0,4.0,1.0,0.0,0.0
170310203023016,0.0,4.0,2.0,0.0,0.0
170310203023017,0.0,3.0,2.0,0.0,0.0
170310203023018,0.0,2.0,2.0,0.0,0.0
170310203023019,0.0,2.0,2.0,0.0,0.0
170310203023020,0.0,2.0,2.0,0.0,0.0
170310203023021,0.0,3.0,2.0,0.0,0.0
170310203023022,0.0,4.0,1.0,1.0,0.0
170310203023023,0.0,3.0,2.0,0.0,0.0
170310203023024,0.0,3.0,2.0,0.0,0.0
170310203023025,0.0,2.0,2.0,0.0,0.0
170310203023026,0.0,2.0,2.0,0.0,0.0
170310203023027,0.0,2.0,2.0,0.0,0.0
170310203023028,0.0,2.0,2.0,0.0,0.0
170310203023029,0.0,3.0,2.0,0.0,0.0
170310203023030,0.0,2.0,2.0,0.0,1.0
170310203023031,0.0,2.0,2.0,0.0,0.0
170310203023032,0.0,2.0,2.0,0.0,0.0
170310203023033,0.0,2.0,2.0,0.0,0.0
170310203023034,0.0,2.0,2.0,0.0,0.0
170310203023035,1.0,2.0,2.0,0.0,1.0
170310203023036,1.0,3.0,2.0,0.0,1.0
170310204001000,1.0,4.0,0.0,1.0,1.0
170310204001001,0.0,4.0,0.0,1.0,1.0
170310204001002,0.0,4.0,1.0,1.0,0.0
170310204001003,0.0,5.0,1.0,1.0,0.0
170310204001004,1.0,4.0,0.0,1.0,1.0
170310204001005,1.0,4.0,0.0,1.0,1.0
170310204001006,1.0,4.0,0.0,1.0,1.0
170310204001007,0.0,4.0,0.0,1.0,0.0
170310204001008,0.0,5.0,1.0,1.0,0.0
170310204001009,0.0,4.0,1.0,1.0,0.0
170310204001010,0.0,4.0,1.0,1.0,0.0
170310204001011,0.0,4.0,1.0,1.0,1.0
170310204001012,0.0,5.0,1.0,1.0,0.0
170310204001013,1.0,4.0,0.0,1.0,1.0
170310204002000,1.0,4.0,0.0,1.0,1.0
170310204002001,1.0,4.0,0.0,1.0,1.0
170310204002002,1.0,4.0,0.0,1.0,1.0
170310204002003,1.0,5.0,1.0,1.0,1.0
170310204002004,0.0,5.0,1.0,1.0,0.0
170310204002005,0.0,5.0,1.0,1.0,0.0
170310204002006,1.0,5.0,1.0,1.0,1.0
170310204002007,1.0,5.0,1.0,1.0,1.0
170310204002008,1.0,4.0,0.0,1.0,1.0
170310204002009,1.0,4.0,0.0,1.0,1.0
170310204002010,1.0,5.0,1.0,1.0,1.0
170310204002011,1.0,5.0,1.0,1.0,1.0
170310204002012,0.0,4.0,1.0,1.0,0.0
170310204002013,0.0,4.0,1.0,0.0,0.0
170310204002014,1.0,5.0,1.0,1.0,1.0
170310204002015,1.0,5.0,1.0,1.0,1.0
170310204002016,1.0,5.0,1.0,1.0,1.0
170310204002017,1.0,5.0,1.0,1.0,1.0
170310204002018,1.0,5.0,1.0,1.0,1.0
170310204002019,1.0,5.0,1.0,1.0,1.0
170310204002020,1.0,5.0,1.0,1.0,1.0
170310204002021,0.0,5.0,1.0,1.0,0.0
170310204002022,0.0,4.0,1.0,0.0,0.0
170310204003000,1.0,6.0,1.0,1.0,1.0
170310204003001,1.0,6.0,1.0,1.0,1.0
170310204003002,1.0,5.0,1.0,1.0,1.0
170310204003003,1.0,5.0,1.0,1.0,1.0
170310204003004,0.0,5.0,1.0,1.0,1.0
170310204003005,1.0,4.0,2.0,0.0,1.0
170310204003006,1.0,6.0,1.0,1.0,1.0
170310204003007,1.0,4.0,1.0,0.0,1.0
170310204003008,1.0,4.0,1.0,0.0,1.0
170310204003009,1.0,4.0,1.0,0.0,1.0
170310204003010,1.0,4.0,1.0,0.0,1.0
170310204003011,1.0,5.0,1.0,1.0,1.0
170310204003012,1.0,6.0,1.0,0.0,1.0
170310204003013,1.0,6.0,1.0,1.0,1.0
170310204003014,1.0,6.0,1.0,1.0,1.0
170310204003015,1.0,4.0,1.0,0.0,1.0
170310204003016,1.0,4.0,2.0,0.0,1.0
170310205001000,1.0,4.0,1.0,0.0,2.0
170310205001001,1.0,4.0,2.0,0.0,2.0
170310205001002,1.0,3.0,2.0,0.0,2.0
170310205001003,1.0,3.0,2.0,0.0,2.0
170310205001004,1.0,3.0,2.0,0.0,1.0
170310205001005,1.0,3.0,2.0,0.0,2.0
170310205001006,1.0,3.0,2.0,0.0,2.0
170310205001007,1.0,3.0,2.0,0.0,2.0
170310205001008,1.0,3.0,2.0,0.0,2.0
170310205001009,1.0,3.0,2.0,0.0,2.0
170310205001010,1.0,3.0,2.0,0.0,2.0
170310205001011,1.0,3.0,2.0,0.0,2.0
170310205001012,1.0,3.0,2.0,0.0,2.0
170310205001013,1.0,3.0,2.0,0.0,2.0
170310205001014,1.0,3.0,2.0,0.0,2.0
170310205001015,1.0,3.0,2.0,0.0,2.0
170310205001016,1.0,3.0,2.0,0.0,2.0
170310205002000,1.0,3.0,2.0,0.0,0.0
170310205002001,1.0,3.0,2.0,0.0,1.0
170310205002002,1.0,3.0,2.0,0.0,1.0
170310205002003,1.0,3.0,2.0,0.0,1.0
170310205002004,1.0,3.0,2.0,0.0,0.0
170310205002005,1.0,3.0,2.0,0.0,1.0
170310205002006,1.0,3.0,2.0,0.0,1.0
170310205002007,1.0,3.0,2.0,0.0,1.0
170310205002008,1.0,3.0,2.0,0.0,1.0
170310205002009,1.0,3.0,2.0,0.0,1.0
170310205002010,1.0,3.0,2.0,0.0,1.0
170310205002011,1.0,3.0,2.0,0.0,1.0
170310205003000,1.0,6.0,1.0,1.0,1.0
170310205003001,1.0,6.0,1.0,0.0,2.0
170310205003002,1.0,2.0,2.0,0.0,1.0
170310205003003,1.0,4.0,2.0,0.0,1.0
170310205003004,1.0,5.0,1.0,0.0,2.0
170310205003005,1.0,3.0,2.0,0.0,1.0
170310205003006,1.0,5.0,1.0,0.0,2.0
170310205003007,1.0,4.0,2.0,0.0,1.0
170310205003008,1.0,3.0,2.0,0.0,1.0
170310205004000,1.0,3.0,2.0,0.0,0.0
170310205004001,1.0,3.0,2.0,0.0,1.0
170310205004002,1.0,3.0,2.0,0.0,1.0
170310205004003,1.0,3.0,2.0,0.0,1.0
170310205004004,1.0,3.0,2.0,0.0,1.0
170310205004005,1.0,3.0,2.0,0.0,1.0
170310205004006,1.0,3.0,2.0,0.0,1.0
170310205004007,1.0,3.0,2.0,0.0,2.0
170310205004008,1.0,3.0,2.0,0.0,2.0
170310205004009,1.0,3.0,2.0,0.0,2.0
170310205004010,1.0,3.0,2.0,0.0,1.0
170310206011000,0.0,2.0,2.0,0.0,0.0
170310206011001,0.0,2.0,2.0,0.0,0.0
170310206011002,0.0,2.0,2.0,0.0,0.0
170310206011003,0.0,2.0,2.0,0.0,0.0
170310206011004,0.0,2.0,2.0,0.0,0.0
170310206011005,0.0,1.0,2.0,0.0,0.0
170310206011006,0.0,1.0,2.0,0.0,0.0
170310206011007,0.0,2.0,2.0,0.0,0.0
170310206011008,0.0,2.0,2.0,0.0,0.0
170310206011009,0.0,2.0,2.0,0.0,0.0
170310206011010,0.0,2.0,2.0,0.0,0.0
170310206011011,0.0,2.0,2.0,0.0,0.0
170310206011012,0.0,2.0,2.0,0.0,0.0
170310206011013,0.0,2.0,2.0,0.0,0.0
170310206011014,0.0,2.0,2.0,0.0,0.0
170310206011015,0.0,2.0,2.0,0.0,0.0
170310206011016,0.0,1.0,2.0,0.0,0.0
170310206011017,0.0,1.0,2.0,0.0,0.0
170310206011018,0.0,2.0,2.0,0.0,0.0
170310206011019,0.0,0.0,2.0,0.0,0.0
170310206011020,0.0,1.0,2.0,0.0,0.0
170310206011021,0.0,1.0,2.0,0.0,0.0
170310206011022,0.0,1.0,2.0,0.0,0.0
170310206011023,0.0,1.0,2.0,0.0,0.0
170310206011024,0.0,2.0,2.0,0.0,0.0
170310206011025,0.0,1.0,2.0,0.0,0.0
170310206011026,0.0,2.0,2.0,0.0,0.0
170310206011027,0.0,2.0,2.0,0.0,0.0
170310206011028,0.0,0.0,2.0,0.0,0.0
170310206011029,0.0,0.0,2.0,0.0,0.0
170310206012000,0.0,1.0,2.0,0.0,0.0
170310206012001,0.0,1.0,2.0,0.0,0.0
170310206012002,0.0,1.0,2.0,0.0,0.0
170310206012003,0.0,1.0,2.0,0.0,0.0
170310206012004,0.0,1.0,2.0,0.0,0.0
170310206012005,0.0,1.0,2.0,0.0,0.0
170310206012006,0.0,1.0,2.0,0.0,0.0
170310206012007,0.0,1.0,2.0,0.0,0.0
170310206012008,0.0,1.0,2.0,0.0,0.0
170310206012009,0.0,1.0,2.0,0.0,0.0
170310206012010,0.0,1.0,2.0,0.0,0.0
170310206012011,0.0,1.0,2.0,0.0,0.0
170310206012012,0.0,1.0,2.0,0.0,0.0
170310206012013,0.0,1.0,2.0,0.0,0.0
170310206012014,0.0,1.0,2.0,0.0,0.0
170310206012015,0.0,1.0,2.0,0.0,0.0
170310206012016,0.0,1.0,2.0,0.0,0.0
170310206012017,0.0,1.0,2.0,0.0,0.0
170310206012018,0.0,1.0,2.0,0.0,0.0
170310206012019,0.0,1.0,2.0,0.0,0.0
170310206012020,0.0,1.0,2.0,0.0,0.0
170310206012021,0.0,1.0,2.0,0.0,0.0
170310206012022,0.0,1.0,2.0,0.0,0.0
170310206012023,0.0,1.0,2.0,0.0,0.0
170310206012024,0.0,1.0,2.0,0.0,0.0
170310206012025,0.0,1.0,2.0,0.0,0.0
170310206013000,0.0,2.0,2.0,0.0,0.0
170310206013001,0.0,2.0,2.0,0.0,0.0
170310206013002,0.0,2.0,2.0,0.0,0.0
170310206013003,0.0,1.0,2.0,0.0,0.0
170310206013004,0.0,2.0,2.0,0.0,0.0
170310206013005,0.0,2.0,2.0,0.0,0.0
170310206013006,0.0,1.0,2.0,0.0,0.0
170310206013007,0.0,1.0,2.0,0.0,0.0
170310206013008,0.0,1.0,2.0,0.0,0.0
170310206013009,0.0,1.0,2.0,0.0,0.0
170310206013010,0.0,2.0,2.0,0.0,0.0
170310206013011,0.0,2.0,2.0,0.0,0.0
170310206013012,1.0,1.0,2.0,0.0,0.0
170310206013013,0.0,1.0,2.0,0.0,0.0
170310206013014,0.0,1.0,2.0,0.0,0.0
170310206021000,1.0,2.0,2.0,0.0,1.0
170310206021001,1.0,2.0,2.0,0.0,1.0
170310206021002,0.0,2.0,2.0,0.0,0.0
170310206021003,0.0,2.0,2.0,0.0,0.0
170310206021004,0.0,2.0,2.0,0.0,0.0
170310206021005,0.0,2.0,2.0,0.0,0.0
170310206021006,0.0,2.0,2.0,0.0,0.0
170310206021007,1.0,2.0,2.0,0.0,0.0
170310206021008,0.0,2.0,2.0,0.0,0.0
170310206021009,1.0,2.0,2.0,0.0,0.0
170310206021010,1.0,2.0,2.0,0.0,0.0
170310206021011,1.0,2.0,2.0,0.0,0.0
170310206022000,1.0,2.0,2.0,0.0,0.0
170310206022001,1.0,2.0,2.0,0.0,0.0
170310206022002,1.0,2.0,2.0,0.0,0.0
170310206022003,1.0,2.0,2.0,0.0,0.0
170310206022004,1.0,2.0,2.0,0.0,0.0
170310206022005,1.0,2.0,2.0,0.0,0.0
170310206022006,1.0,2.0,2.0,0.0,0.0
170310206022007,1.0,2.0,2.0,0.0,0.0
170310206022008,1.0,2.0,2.0,0.0,0.0
170310206022009,1.0,3.0,2.0,0.0,0.0
170310206022010,1.0,3.0,2.0,0.0,0.0
170310206022011,1.0,3.0,2.0,0.0,0.0
170310206022012,1.0,3.0,2.0,0.0,0.0
170310206022013,1.0,3.0,2.0,0.0,0.0
170310206022014,1.0,2.0,2.0,0.0,0.0
170310206023000,1.0,2.0,2.0,0.0,0.0
170310206023001,1.0,2.0,2.0,0.0,0.0
170310206023002,0.0,2.0,2.0,0.0,0.0
170310206023003,0.0,2.0,2.0,0.0,0.0
170310206023004,0.0,2.0,2.0,0.0,0.0
170310206023005,0.0,2.0,2.0,0.0,0.0
170310206023006,0.0,2.0,2.0,0.0,0.0
170310206023007,0.0,2.0,2.0,0.0,0.0
170310206023008,1.0,2.0,2.0,0.0,0.0
170310206023009,1.0,2.0,2.0,0.0,0.0
170310206023010,1.0,2.0,2.0,0.0,0.0
170310206023011,1.0,2.0,2.0,0.0,0.0
170310206023012,1.0,2.0,2.0,0.0,0.0
170310206023013,1.0,2.0,2.0,0.0,0.0
170310206023014,1.0,2.0,2.0,0.0,0.0
170310206024000,0.0,2.0,2.0,0.0,0.0
170310206024001,0.0,2.0,2.0,0.0,0.0
170310206024002,0.0,2.0,2.0,0.0,0.0
170310206024003,0.0,2.0,2.0,0.0,0.0
170310206024004,0.0,2.0,2.0,0.0,0.0
170310206024005,0.0,2.0,2.0,0.0,0.0
170310206024006,0.0,2.0,2.0,0.0,0.0
170310206024007,0.0,2.0,2.0,0.0,0.0
170310206024008,0.0,2.0,2.0,0.0,0.0
170310206024009,0.0,2.0,2.0,0.0,0.0
170310206024010,0.0,2.0,2.0,0.0,0.0
170310206024011,0.0,2.0,2.0,0.0,0.0
170310206024012,0.0,2.0,2.0,0.0,0.0
170310206024013,0.0,2.0,2.0,0.0,0.0
170310207011000,0.0,3.0,2.0,1.0,0.0
170310207011001,0.0,3.0,2.0,1.0,0.0
170310207011002,0.0,3.0,2.0,1.0,0.0
170310207011003,0.0,3.0,2.0,1.0,0.0
170310207011004,0.0,4.0,2.0,1.0,0.0
170310207011005,0.0,3.0,2.0,1.0,0.0
170310207011006,0.0,3.0,2.0,1.0,0.0
170310207011007,0.0,4.0,2.0,1.0,0.0
170310207011008,0.0,3.0,2.0,1.0,0.0
170310207011009,0.0,3.0,2.0,1.0,0.0
170310207011010,0.0,3.0,2.0,1.0,0.0
170310207011011,0.0,3.0,2.0,1.0,0.0
170310207011012,0.0,3.0,2.0,1.0,0.0
170310207011013,0.0,3.0,2.0,1.0,0.0
170310207011014,0.0,3.0,2.0,1.0,0.0
170310207011015,0.0,3.0,2.0,1.0,0.0
170310207011016,0.0,3.0,2.0,1.0,0.0
170310207011017,0.0,4.0,2.0,1.0,0.0
170310207011018,0.0,4.0,2.0,1.0,0.0
170310207011019,0.0,4.0,2.0,1.0,0.0
170310207011020,0.0,4.0,2.0,1.0,0.0
170310207011021,0.0,4.0,2.0,1.0,1.0
170310207011022,0.0,4.0,2.0,1.0,1.0
170310207011023,0.0,4.0,2.0,1.0,0.0
170310207011024,0.0,4.0,2.0,1.0,1.0
170310207011025,0.0,5.0,2.0,1.0,1.0
170310207011026,0.0,5.0,2.0,1.0,1.0
170310207011027,0.0,5.0,2.0,1.0,1.0
170310207011028,0.0,5.0,2.0,1.0,1.0
170310207011029,0.0,5.0,2.0,1.0,1.0
170310207011030,0.0,5.0,2.0,1.0,1.0
170310207011031,0.0,3.0,2.0,1.0,0.0
170310207011032,0.0,3.0,2.0,1.0,0.0
170310207011033,0.0,4.0,2.0,1.0,0.0
170310207012000,0.0,4.0,2.0,1.0,0.0
170310207012001,0.0,4.0,2.0,1.0,0.0
170310207012002,0.0,3.0,2.0,1.0,0.0
170310207012003,0.0,5.0,2.0,1.0,1.0
170310207012004,0.0,4.0,2.0,1.0,1.0
170310207012005,0.0,5.0,2.0,1.0,1.0
170310207012006,0.0,5.0,2.0,1.0,0.0
170310207012007,0.0,5.0,2.0,1.0,0.0
170310207012008,0.0,5.0,2.0,1.0,1.0
170310207012009,0.0,5.0,2.0,1.0,0.0
170310207012010,0.0,4.0,2.0,1.0,0.0
170310207012011,0.0,4.0,2.0,1.0,0.0
170310207012012,0.0,4.0,2.0,1.0,0.0
170310207012013,0.0,4.0,2.0,1.0,1.0
170310207012014,0.0,4.0,2.0,1.0,1.0
170310207012015,0.0,4.0,2.0,1.0,0.0
170310207012016,0.0,5.0,2.0,1.0,1.0
170310207012017,0.0,5.0,2.0,1.0,1.0
170310207012018,0.0,5.0,2.0,1.0,1.0
170310207012019,0.0,4.0,2.0,1.0,0.0
170310207021002,0.0,1.0,2.0,0.0,0.0
170310207021003,0.0,1.0,2.0,0.0,0.0
170310207021004,0.0,1.0,2.0,0.0,0.0
170310207021005,0.0,1.0,2.0,0.0,0.0
170310207021006,0.0,1.0,2.0,0.0,0.0
170310207021007,0.0,1.0,2.0,0.0,0.0
170310207021008,0.0,1.0,2.0,0.0,0.0
170310207021009,0.0,1.0,2.0,0.0,0.0
170310207021010,0.0,1.0,2.0,0.0,0.0
170310207021011,0.0,2.0,2.0,0.0,0.0
170310207021012,0.0,1.0,2.0,0.0,0.0
170310207021013,0.0,1.0,2.0,0.0,0.0
170310207021014,0.0,1.0,2.0,0.0,0.0
170310207021015,0.0,1.0,2.0,0.0,0.0
170310207021016,0.0,1.0,2.0,0.0,0.0
170310207021017,0.0,1.0,2.0,0.0,0.0
170310207021018,0.0,1.0,2.0,0.0,0.0
170310207021019,0.0,1.0,2.0,0.0,0.0
170310207021020,0.0,1.0,2.0,0.0,0.0
170310207021021,0.0,1.0,2.0,0.0,0.0
170310207021022,0.0,1.0,2.0,0.0,0.0
170310207021023,0.0,1.0,2.0,0.0,0.0
170310207021024,0.0,3.0,2.0,1.0,0.0
170310207022000,0.0,2.0,2.0,0.0,0.0
170310207022001,0.0,1.0,2.0,0.0,0.0
170310207022002,0.0,1.0,2.0,0.0,0.0
170310207022003,0.0,1.0,2.0,0.0,0.0
170310207022004,0.0,3.0,2.0,0.0,0.0
170310207022005,0.0,2.0,2.0,0.0,0.0
170310207022006,0.0,3.0,2.0,1.0,0.0
170310207022007,0.0,3.0,2.0,1.0,0.0
170310207022008,0.0,3.0,2.0,1.0,0.0
170310207022009,0.0,1.0,2.0,0.0,0.0
170310207022010,0.0,2.0,2.0,0.0,0.0
170310207022011,0.0,1.0,2.0,0.0,0.0
170310207022012,0.0,1.0,2.0,0.0,0.0
170310207022013,0.0,2.0,2.0,0.0,0.0
170310207022014,0.0,1.0,2.0,0.0,0.0
170310207022015,0.0,3.0,2.0,1.0,0.0
170310207022016,0.0,3.0,2.0,1.0,0.0
170310207022017,0.0,3.0,2.0,1.0,0.0
170310207022018,0.0,3.0,2.0,1.0,0.0
170310207022019,0.0,3.0,2.0,1.0,0.0
170310207023000,0.0,3.0,2.0,1.0,0.0
170310207023001,0.0,3.0,2.0,1.0,0.0
170310207023002,0.0,3.0,2.0,1.0,0.0
170310207023003,0.0,3.0,2.0,1.0,0.0
170310207023004,0.0,3.0,2.0,1.0,0.0
170310207023005,0.0,3.0,2.0,1.0,0.0
170310207023006,0.0,3.0,2.0,1.0,0.0
170310207023007,0.0,3.0,2.0,1.0,0.0
170310207023008,0.0,3.0,2.0,1.0,0.0
170310207023009,0.0,3.0,2.0,1.0,0.0
170310207023010,0.0,3.0,2.0,1.0,0.0
170310207023011,0.0,3.0,2.0,1.0,0.0
170310207023012,0.0,3.0,2.0,1.0,0.0
170310207023013,0.0,3.0,2.0,1.0,0.0
170310207023014,0.0,3.0,2.0,1.0,0.0
170310207023015,0.0,3.0,2.0,1.0,0.0
170310207023016,0.0,3.0,2.0,1.0,0.0
170310207024000,0.0,3.0,2.0,0.0,0.0
170310207024001,0.0,2.0,2.0,0.0,0.0
170310207024002,0.0,3.0,2.0,0.0,0.0
170310207024003,0.0,3.0,2.0,1.0,0.0
170310207024004,0.0,2.0,2.0,0.0,0.0
170310207024005,0.0,3.0,2.0,1.0,0.0
170310207024006,0.0,3.0,2.0,1.0,0.0
170310207024007,0.0,3.0,2.0,1.0,0.0
170310207024008,0.0,3.0,2.0,1.0,0.0
170310207024009,0.0,3.0,2.0,1.0,0.0
170310207024010,0.0,3.0,2.0,1.0,0.0
170310207024011,0.0,3.0,2.0,1.0,0.0
170310207024012,0.0,3.0,2.0,1.0,0.0
170310207024013,0.0,3.0,2.0,1.0,0.0
170310207024014,0.0,3.0,2.0,1.0,0.0
170310207024015,0.0,3.0,2.0,1.0,0.0
170310207024016,0.0,3.0,2.0,1.0,0.0
170310208011000,0.0,4.0,1.0,1.0,1.0
170310208011001,0.0,4.0,2.0,1.0,1.0
170310208011002,0.0,4.0,2.0,1.0,1.0
170310208011003,0.0,4.0,2.0,1.0,1.0
170310208011004,0.0,4.0,2.0,1.0,1.0
170310208011005,0.0,4.0,2.0,1.0,1.0
170310208011006,0.0,4.0,2.0,1.0,1.0
170310208011007,0.0,4.0,2.0,1.0,1.0
170310208011008,0.0,4.0,2.0,1.0,1.0
170310208011009,0.0,4.0,2.0,1.0,1.0
170310208011010,0.0,4.0,2.0,1.0,1.0
170310208011011,0.0,4.0,2.0,1.0,1.0
170310208011012,0.0,4.0,2.0,1.0,1.0
170310208011013,0.0,4.0,2.0,1.0,1.0
170310208011014,0.0,4.0,2.0,1.0,1.0
170310208011015,0.0,4.0,2.0,1.0,1.0
170310208011016,0.0,4.0,1.0,1.0,1.0
